p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0.0004076641,0.988,0.976144,0.964430272,0.9528571087,1.1666666667,1.019,0.0,0.0,0.0,0.0,0.0,0.13659303663678343
0.0008153282,0.987981,0.9761065630000001,0.964374948249,0.9527844359579,1.1712607843469,1.027,0.00032671967456176165,0.0006434875525301658,0.0009505366361973964,0.0012480949541825114,0.09486326388442565,0.1621644143987739
0.0012229923,0.987967,0.976078933,0.964334050831,0.9527306264205999,1.1711413273325002,1.037,0.00037423395229595327,0.0007372603633414525,0.0010893372554483481,0.001430717232008779,0.0949836584444254,0.18885620632287062
0.0016306563,0.987933,0.9760118170000001,0.964234685487,0.9525998613508,1.1724033990824,1.048,0.00045245520851873043,0.000891771210234117,0.0013182416158468604,0.0017321540352098791,0.09889019899721915,0.21850341815116694
0.0020383204,0.987895,0.975936853,0.964123771855,0.9524539912359999,1.1759303472956,1.062,0.0005677123367492565,0.001118693663566528,0.0016533243754368724,0.0021719769451238767,0.13588983156994466,0.24538992688416586
0.0024459845,0.9878199999999999,0.975789718,0.96390727324,0.9521708098377,1.2031510811922002,1.073,0.0011691736256720018,0.0022894004509698544,0.0033624532717597636,0.004390040911578946,0.612085910924899,0.2640847226568414
0.0028536486,0.987795,0.975740411,0.963834335937,0.9520749030518,1.2024903540089,1.096,0.0012043360932171166,0.002357749098375403,0.003462120125714238,0.004519260578387049,0.6007044434420296,0.29811553611456215
0.0032613127,0.987714,0.975581366,0.9636001099079999,0.9517682717483,1.2297990858157,1.129,0.0015564789194289239,0.003046205497989266,0.004471648740601469,0.005835186662438228,0.8135463337579022,0.3471015405893202
0.0036689768,0.987621,0.975398561,0.9633306084209999,0.9514150980052999,1.2576265599061,1.165,0.0018233715155402822,0.003571832740681815,0.00524803580952154,0.006854537581278514,0.8655730128448103,0.3846074920265111
0.0040766408,0.987456,0.975075736,0.962856871866,0.9507971111129,1.3317552647231001,1.187,0.002527934820056597,0.0049441528485366995,0.007252872507898069,0.009458154227739435,1.2765636288879536,0.4052100630477914
0.0044843049,0.9872730000000001,0.974718035,0.962332455327,0.9501136624559999,1.4231402365931,1.222,0.0031730962071042823,0.006201062833259867,0.009089525615121686,0.011843896449562213,1.6927233447240433,0.4437487046887155
0.004891969,0.9870829999999999,0.974346469,0.961787446547,0.9494030344479,1.5187005459754,1.257,0.003692390112751427,0.007214212710342613,0.010572112341763423,0.01377248093198766,2.0329275945627647,0.47241313929036094
0.0052996331,0.9870099999999999,0.974203124,0.9615763301979999,0.9491266415773999,1.5379284129046,1.293,0.003794508966691035,0.007414159447768964,0.010865762279462749,0.014155868726535459,2.049371626032179,0.5053774890182647
0.0057072972,0.986829,0.973848907,0.961056399855,0.9484482320204,1.6220364252795,1.345,0.004177224941059359,0.008161187671936437,0.011959436408403155,0.01557923128891887,2.2786640600586563,0.5443080665131383
0.0061149613,0.98666,0.9735185820000001,0.9605721326359999,0.9478171239612,1.7046372224699,1.39,0.004543902182821177,0.008875430033838448,0.013002935895162129,0.01693445236749048,2.5231193257515834,0.5641083390787782
0.0065226254,0.986602,0.973405054,0.960405455728,0.9475995878796999,1.7206539269021,1.438,0.004644261530659698,0.00907033740098196,0.013286860748772207,0.017302132169131873,2.5572375463404344,0.5886446317622391
0.0069302894,0.986409,0.973027245,0.959850736395,0.946875574815,1.8083901970742002,1.477,0.004955226863956207,0.009677239993555374,0.014175276296890976,0.018458216776602258,2.7515922135235606,0.6015254216014755
0.0073379535,0.9863249999999999,0.972862385,0.9596080534949999,0.9465580067093999,1.8281255482356,1.534,0.0050403154444716705,0.009842939912795426,0.014417310965152287,0.018772501638081415,2.7865103659987587,0.6254879976748038
0.0077456176,0.986236,0.972687742,0.959351016994,0.9462217221647999,1.8582078134246,1.587,0.005130363010998786,0.010018938424733143,0.014675321267015725,0.019108736128922048,2.8421242525529515,0.6594436032488799
0.0081532817,0.9860869999999999,0.972396079,0.958922804009,0.9456628559388001,1.9266961411817,1.633,0.005341906678983414,0.010432177830301918,0.015280783722662181,0.019897310485075686,2.9795394398412802,0.6802747781402553
0.0085609458,0.9859349999999999,0.972099237,0.958487968185,0.9450965788761999,1.9827968874411002,1.686,0.005607514531342662,0.01094404361566108,0.01602083812897309,0.020848678670165363,3.0810257470830327,0.686932220729146
0.0089686099,0.985811,0.971856679,0.958132091585,0.9446324280228999,2.0397557085877,1.735,0.00577794631886312,0.011276110793735179,0.0165061416068731,0.02147919730869526,3.191404701311341,0.6951677914419355
0.009376274,0.985736,0.971709708,0.95791606397,0.9443501484265,2.0578825399425,1.794,0.0058549623896814685,0.011424637632580332,0.016721047120802978,0.021755695584593067,3.2175762667774883,0.7028926362240949
0.009783938,0.9856,0.971444514,0.957528163426,0.9438457259327999,2.106557508652,1.864,0.006098458099486411,0.01189216519018781,0.017394476339236326,0.022618142406942057,3.3297538572550183,0.7141526545592436
0.0101916021,0.985457,0.9711641089999999,0.9571157682529999,0.9433065808851,2.1629082330822,1.926,0.006216815889167018,0.012124408967943154,0.01773625797071987,0.02306523482714089,3.399444490793408,0.7162660378916741
0.0105992662,0.9852540000000001,0.970769896,0.9565414692119999,0.9425627026554,2.2639836510783002,1.992,0.006670530712018373,0.012987700769746313,0.018968909066604787,0.02463059886870233,3.7922720400307357,0.7269556138200353
0.0110069303,0.9849070000000001,0.9701170929999999,0.955617564853,0.9413970588083,2.4916835719176,2.051,0.008681573631590136,0.01643638789093432,0.02342677084091621,0.02977988280239186,6.289744867301108,0.7133778156824808
0.0114145944,0.984784,0.969876372,0.9552642125259999,0.9409359821488,2.5378616073813,2.109,0.00877053397839984,0.016615693788635328,0.02369678467475439,0.03014008704002403,6.325470138271014,0.7236315655377692
0.0118222585,0.984669,0.9696547050000001,0.954942967047,0.940521279148,2.5691831654654003,2.171,0.00904141505441413,0.01706820306686991,0.024271367571670695,0.03079799825059598,6.1807884637358566,0.7282096465230936
0.0122299225,0.98429,0.9689447880000001,0.953942331674,0.9392637074485,2.8133837322413,2.232,0.010867474499717119,0.020251305734668445,0.028449063496242794,0.035692589720740596,8.194474196447493,0.728496195396178
0.0126375866,0.984193,0.968754907,0.953663536891,0.9388998200257,2.8518895988838997,2.301,0.01091626840618698,0.02035102861661067,0.028601085282839913,0.03589756407214122,8.213305644359483,0.7449523165639221
0.0130452507,0.9838429999999999,0.968101761,0.952746261257,0.9377510594084,3.0722475644359,2.354,0.01244456581075525,0.023034112504082507,0.03214567359734106,0.04007503099584811,9.771237124376139,0.7411027143609942
0.0134529148,0.983763,0.9679454409999999,0.9525171351630001,0.9374524835126,3.0869825004693,2.407,0.012488266004045052,0.02312231416326628,0.032278490467575034,0.04025194938398007,9.770893293333739,0.7361337466064799
0.0138605789,0.9835320000000001,0.967494738,0.951857528796,0.93659429889,3.1797385246803,2.467,0.012637352518572844,0.02342604579110106,0.03274007177649078,0.040872357079983435,9.818148693041485,0.753311674195003
0.014268243,0.983452,0.967337612,0.951626063932,0.9362911981033,3.1864080393683003,2.517,0.012646566001552804,0.023445515881131477,0.03277065923563863,0.04091473723085972,9.815741536404339,0.7471741893757231
0.0146759071,0.983388,0.967211938,0.9514409702519999,0.9360488696538,3.1940435389802,2.561,0.012654627438039974,0.023462462361530198,0.03279715707040714,0.04095129460813784,9.813567955161778,0.7581911723660817
