,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.001618123,0.136,0.018496,0.002515456,0.000342102,22.8564814815,55.662,0.0,0.0,0.0,0.0,0.0,54.837769255659325
1,0.003236246,0.135718,0.018428563999999998,0.0025032752560000004,0.0003401327091,22.7548144927131,71.568,0.0030327666698369087,0.000721994025790573,0.00012979585395096917,2.088096582413024e-05,0.4178845006153832,67.11501919691153
2,0.0048543689,0.134874,0.018224907999999998,0.002466148104,0.0003340737023,22.584322412699702,95.606,0.0058263256062522,0.0013886595028122447,0.00024999319923237035,4.028337589853819e-05,0.6640469646634728,79.98864261222933
3,0.0064724919,0.134248,0.018075016,0.002439027616,0.0003296800888,22.4352762048043,129.2,0.00724865774050886,0.0017253633235763265,0.00031021808642908027,4.992815419586708e-05,0.7998343107494088,92.07483790795274
4,0.0080906149,0.133806,0.01796934,0.002419934136,0.00032659094700000004,22.303266079639602,153.599,0.008084536085869348,0.0019228834819835772,0.0003454892846749356,5.556802341110027e-05,0.9149256482636293,102.355727215891
5,0.0097087379,0.133162,0.017815068,0.0023919818319999998,0.00032205248330000004,22.144082647933303,181.078,0.009112232920025085,0.0021634538090192176,0.00038812802313679376,6.234758200357742e-05,1.0350959090806922,111.07573873594424
6,0.0113268608,0.13282400000000003,0.017733663999999996,0.002377152128,0.0003196315401,22.0127578651819,207.019,0.009567683343660816,0.00227021394552638,0.0004070769465991264,6.53651301235132e-05,1.1036269696087033,118.65158590527916
7,0.0129449838,0.132418,0.017636147999999997,0.002359436536,0.00031674752630000004,21.9301154796916,234.694,0.010085782022183467,0.0023915572207321403,0.0004285768264953409,6.877998424029982e-05,1.1467160115892383,127.16329213600454
8,0.0145631068,0.131972,0.017527512,0.0023394440480000002,0.0003134540151,21.801893608535703,261.647,0.010536329068049763,0.002499320136957848,0.0004480312034394267,7.192178992726618e-05,1.2083579534349134,135.05329238038877
9,0.0161812298,0.131458,0.017404804,0.00231726436,0.0003098583228,21.6799121836051,289.655,0.011123037263174037,0.00263402256719043,0.0004714974580068503,7.559621005164712e-05,1.2818644500031022,143.01323281346995
10,0.0177993528,0.130882,0.01726946,0.0022931975440000003,0.00030602104079999995,21.5331286669927,315.999,0.011811078595013149,0.0027918816263257647,0.000498934114436482,7.987613689559813e-05,1.3514997161335234,147.80067672050436
11,0.0194174757,0.13059,0.017199963999999998,0.002280681768,0.0003040003815,21.4019979354245,345.156,0.012098027205386098,0.0028582871955764692,0.0005105779698941575,8.17092894320817e-05,1.4122991636369908,154.9651181777754
12,0.0210355987,0.130012,0.017062632,0.0022560006880000005,0.0003000252323,21.2908792940049,373.252,0.012636119955410667,0.0029834105079312874,0.0005325932984114156,8.51819319627339e-05,1.4436314431267108,159.03107047799605
13,0.0226537217,0.12933799999999998,0.016902435999999996,0.002227174952,0.0002953733399,21.1775955997919,399.42,0.013201971369763246,0.0031129895010323333,0.000555103975625007,8.869605379106743e-05,1.4788698949001813,166.0241898990374
14,0.0242718447,0.12864,0.016738008000000002,0.002197864464,0.000290689005,21.0431088541707,428.442,0.013782175022410248,0.0032463282975311266,0.0005783106391971086,9.232033865338795e-05,1.5144705097748368,170.4444482696516
15,0.0258899676,0.12773600000000002,0.016523519999999996,0.0021593714240000002,0.0002844983363,20.9257927106934,458.557,0.014395886410553043,0.003388675485665032,0.000603314125275158,9.625987277338366e-05,1.5415814293460446,174.65980877064933
16,0.0275080906,0.127228,0.016404592,0.002138274928,0.00028113882540000003,20.826801096423797,487.04,0.01475960236123798,0.003469905195765959,0.0006170604197391985,9.834889308729528e-05,1.5610464434421814,180.4076587158187
17,0.0291262136,0.12686,0.016317751999999998,0.002122759424,0.0002786522787,20.7093327039558,516.897,0.01498388857796656,0.0035207468999104777,0.0006257977205701305,9.969770656387244e-05,1.5988313195782033,184.34736326115805
18,0.0307443366,0.12618000000000001,0.016157656,0.00209422752,0.0002740920929,20.5948336045391,545.234,0.015378559753764348,0.00361044251814661,0.0006412518390956624,0.00010208922764277977,1.6243531609649384,190.3726214007124
19,0.0323624595,0.125716,0.016047752,0.00207451072,0.0002709182908,20.467266792547402,574.299,0.015603936260662797,0.0036607870525804027,0.0006497655932319453,0.0001033813358025789,1.6656656161361747,197.37249935718634
20,0.0339805825,0.125386,0.01596918,0.0020603441679999997,0.0002686270348,20.3753346196015,601.396,0.01574099052737098,0.0036913364317347503,0.000654920978066621,0.00010416206689869842,1.6817695470809315,203.01089775824505
21,0.0355987055,0.125002,0.015879435999999997,0.0020444458,0.00026609805600000003,20.2786815610025,631.987,0.01594334300534823,0.0037357110984811595,0.0006623155648469497,0.00010527147677405977,1.6995266334685444,209.60017906973755
22,0.0372168285,0.12462000000000001,0.015790384,0.002028692832,0.0002635932855,20.1657861386458,661.237,0.016140015492560725,0.0037777431140271545,0.0006691329765008779,0.00010626649547351443,1.7206296681231976,212.69375982023183
23,0.0388349515,0.1241,0.015667439999999998,0.002006665328,0.00026005071549999997,20.0457980176405,691.967,0.01633697943002001,0.0038205560955545804,0.0006761867984096975,0.0001073103351292389,1.7382503290620288,220.51308335545744
24,0.0404530744,0.12344600000000001,0.01551466,0.001979614328,0.0002557502786,19.9364521118334,720.056,0.01661388290271439,0.0038808088375535373,0.0006861309571505053,0.00010878491763739278,1.7377522406338872,226.7577693265437
25,0.0420711974,0.122848,0.015375167999999998,0.00195493936,0.0002518293624,19.819896739673602,750.129,0.016846979453798736,0.003930525789351439,0.0006941676569034379,0.00010995173992747518,1.7501363337478686,229.16531391137735
26,0.0436893204,0.122308,0.015249312,0.001932719056,0.0002483087068,19.6992324898211,779.86,0.01703982075878416,0.00397278062225043,0.0007011951961478358,0.00011100207398079877,1.7502519846722657,233.1623406064475
27,0.0453074434,0.121772,0.015124311999999999,0.0019106058560000002,0.0002447943193,19.599488693685,808.932,0.017210119238523735,0.004008189574149195,0.0007068146702964548,0.0001118063140580978,1.7513780726040504,237.88440126322763
28,0.0469255663,0.12122,0.014998023999999999,0.001888679936,0.0002413718918,19.4838488845404,837.228,0.017436732481736356,0.004055567461510023,0.000714331540364963,0.00011287925605791676,1.7781807131462557,240.78928442830573
29,0.0485436893,0.12068400000000001,0.014874744,0.001867157376,0.0002379933068,19.3615780829997,865.148,0.017618926487461446,0.0040929282216882225,0.0007201338871417375,0.00011368887506871183,1.7830839168380703,242.73788286086648
30,0.0501618123,0.120226,0.014769276,0.0018487284400000002,0.00023509863,19.2506432645003,893.152,0.017756695194326686,0.004121178457152727,0.0007245024294538884,0.00011429237416093473,1.8053817642768961,246.9561423253776
31,0.0517799353,0.11966000000000002,0.014638888,0.0018258823520000001,0.0002314938161,19.1424821933323,921.425,0.017907905882405494,0.0041489756531493905,0.0007283240757873981,0.00011475270439127738,1.811039596758478,249.95248872860148
32,0.0533980583,0.11899000000000001,0.014483379999999999,0.001798510456,0.0002271656524,19.039946381054097,950.995,0.018030113282644273,0.004173102110999539,0.0007318719919007701,0.00011521049135350796,1.8185609300855323,255.61223481983333
33,0.0550161812,0.118678,0.014413971999999999,0.001786753096,0.0002253694322,18.922745869515598,982.004,0.01816133668401504,0.004198151718681578,0.0007355091777725109,0.00011568611337627995,1.825616636297853,256.9009148758798
34,0.0566343042,0.118162,0.014295748,0.0017661482800000001,0.0002221358613,18.8207335709687,1010.698,0.018270839597007565,0.004217255659050064,0.0007380212941888372,0.00011597837910904848,1.8330951066615242,260.79270624699546
35,0.0582524272,0.11761400000000001,0.014169364,0.001744063784,0.0002186718452,18.7194753934824,1043.164,0.018347960422119166,0.004233071826060666,0.0007404703915233801,0.0001163179474373022,1.8438536632402234,267.382592093342
36,0.0598705502,0.117374,0.014115508,0.001734821624,0.000217236341,18.6215603949483,1074.169,0.01841714731752221,0.00424344090622936,0.0007414902922495147,0.00011637554118749271,1.853871730858328,269.8612931795824
37,0.0614886731,0.116718,0.013965851999999999,0.00170887236,0.0002131864953,18.5092626373843,1107.513,0.01852305535217069,0.0042614130768452285,0.0007436784471111963,0.00011659022264788925,1.8443651088635957,276.17534403282923
38,0.0631067961,0.116372,0.013887048,0.00169520816,0.00021105114610000001,18.389905963857696,1136.935,0.018572844870039875,0.004268403860603305,0.0007442640108762943,0.00011659963749967555,1.8360720850657848,279.1438841943042
39,0.0647249191,0.115814,0.013759371999999999,0.00167302748,0.00020758576060000001,18.2697739814283,1167.241,0.018623539949221255,0.004275948317230653,0.0007449457392392097,0.0001166192177643211,1.8412662098110655,282.2943269107723
40,0.0663430421,0.115346,0.01365286,0.001654570088,0.00020470226010000002,18.1657887843982,1199.998,0.018668390203571195,0.004280187006803931,0.0007447751770987633,0.0001164690144176431,1.8387453177970203,283.46317109170553
41,0.067961165,0.11488000000000001,0.013547008,0.0016362605919999999,0.000201846558,18.0684598662003,1231.665,0.01870677801075172,0.004282929169880144,0.0007443251978515405,0.00011627045585256792,1.8443981406135133,292.21977546389996
42,0.069579288,0.114292,0.013414848,0.001613599024,0.0001983384281,17.9689597855185,1262.509,0.01877602927339204,0.004289368951127298,0.000744161624248886,0.00011608158522812706,1.8590383445484249,296.55133216967937
43,0.071197411,0.113752,0.013294463999999999,0.001593116992,0.0001951907649,17.8659224658381,1294.958,0.018849450861969375,0.004297262411458826,0.0007443327852445347,0.00011596161371391614,1.8635047371982112,301.06163213259566
44,0.072815534,0.11345400000000001,0.013231428,0.0015829395120000001,0.00019370382380000002,17.764959293937803,1322.194,0.018973082560877198,0.004318772295335208,0.0007470770433067037,0.0001162600979179986,1.8628048103322952,301.4719086012421
45,0.074433657,0.112944,0.013117951999999999,0.001563652416,0.0001907399956,17.6600113438323,1353.389,0.019025425904058778,0.004321806780913226,0.0007463562106152527,0.00011598877034025152,1.8597263399426527,306.702859985562
46,0.0760517799,0.11227200000000001,0.012967008,0.001537860576,0.00018676950380000002,17.563981269872098,1385.682,0.019035976055468883,0.004317969052306033,0.0007447485563771052,0.00011560878145373477,1.8470406558485977,311.00522041136713
47,0.0776699029,0.11169,0.012837268,0.0015158137680000002,0.0001833884521,17.4557402124433,1416.197,0.01905189950831347,0.004314118501225784,0.0007430289685855378,0.00011520607290738158,1.839618430686172,315.47538241185794
48,0.0792880259,0.111196,0.012727736,0.001497315424,0.0001805708811,17.3580935972974,1447.312,0.019066964444639158,0.004312101075112453,0.0007419201908393726,0.00011493441689218773,1.8242453129535254,317.9892511073602
49,0.0809061489,0.110572,0.012589,0.001473753904,0.0001769547893,17.2717273355351,1477.839,0.019057702170304072,0.004300042134020824,0.0007385428716606497,0.00011425518762001063,1.8285754603293591,318.7520665955891
50,0.0825242718,0.110138,0.012495860000000001,0.001458459992,0.00017468022220000002,17.1723694025711,1506.284,0.019127122177755935,0.004307233528968805,0.0007386691287794095,0.00011414148581455931,1.8224960709794984,322.22946974970375
51,0.0841423948,0.10980200000000001,0.012422075999999999,0.001446107816,0.0001728130332,17.0717600067954,1538.443,0.01913015312951674,0.0043039037756360116,0.0007375038006134241,0.0001138829866047346,1.8202600165879408,325.81766972480915
52,0.0857605178,0.10934,0.012317512,0.0014281185920000002,0.0001700268707,16.9706976931703,1570.908,0.019043083758652095,0.004280665314807194,0.0007329511590991551,0.00011309846801520731,1.834758644229628,328.83536037085526
53,0.0873786408,0.109034,0.012248859999999999,0.001416332696,0.0001681952642,16.8808522166993,1603.647,0.018994937526921524,0.004263669053549793,0.0007291243498095901,0.00011238339086221114,1.8293041778769865,334.13266681069973
54,0.0889967638,0.108558,0.012145819999999998,0.00139926324,0.0001656340003,16.7881555748641,1637.978,0.019008997290177562,0.004258073456054645,0.0007269902176922344,0.00011190971289110615,1.8239888114218763,337.11147661220883
55,0.0906148867,0.10822200000000001,0.012072108,0.001386896808,0.0001637557315,16.6920029251825,1670.91,0.018985973327253557,0.004247114212670937,0.0007242653896485887,0.00011137666928228553,1.8189720984724773,341.6132806749959
56,0.0922330097,0.10791200000000001,0.01200236,0.001374931616,0.0001619034295,16.6009730467336,1703.316,0.018913433690738835,0.0042266593721103024,0.0007201570149515259,0.00011066116793477652,1.8136621354110758,342.395257935411
57,0.0938511327,0.107522,0.011918179999999999,0.001361058248,0.00015983581699999998,16.4925944740862,1734.759,0.018909179598096622,0.004220262295811178,0.0007182892407468615,0.00011027362871928045,1.822511742762025,349.8866582089014
58,0.0954692557,0.106944,0.011790592,0.001339545456,0.0001565578363,16.4021525924836,1767.547,0.018812942108845994,0.004190147265149477,0.0007120280990409915,0.00010917181855723851,1.7997687413468808,354.88157281228564
