p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0.0021472393,0.9999975,0.99999500125,0.9999925037495,0.9999900074975,0.6,2.251,3.5284486605236326e-05,7.055133096716125e-05,0.00010580054014268592,0.00014103212824559578,0.4901430813958717,0.6468519285102404
0.0022494888,0.9999965,0.9999930017499999,0.9999895052493,0.9999860104964999,0.6,2.339,4.17071875039418e-05,8.33935214141395e-05,0.00012505901007202935,0.0001667036701604754,0.4901430813958717,0.6453646221288359
0.0023517382,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.896,2.428,4.4564402677313025e-05,8.910652315330647e-05,0.0001336263703408105,0.00017812396206564533,0.3054132892938309,0.6551681045695411
0.0024539877,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.896,2.5,4.4564402677313025e-05,8.910652315330647e-05,0.0001336263703408105,0.00017812396206564533,0.3054132892938309,0.6651634704660524
0.0025562372,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.896,2.57,4.4564402677313025e-05,8.910652315330647e-05,0.0001336263703408105,0.00017812396206564533,0.3054132892938309,0.682323651624041
0.0026584867,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.896,2.663,4.4564402677313025e-05,8.910652315330647e-05,0.0001336263703408105,0.00017812396206564533,0.3054132892938309,0.6913095608400827
0.0027607362,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.896,2.745,4.4564402677313025e-05,8.910652315330647e-05,0.0001336263703408105,0.00017812396206564533,0.3054132892938309,0.7158823139926618
0.0028629857,0.9999955,0.9999910022499999,0.9999865067491001,0.9999820134955001,0.896,2.811,4.724385655279791e-05,9.44640911773363e-05,0.00014166071332235439,0.00018883374188542065,0.3054132892938309,0.727879666434507
0.0029652352,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.896,2.886,4.977426521283088e-05,9.952364329304079e-05,0.00014924814419553395,0.00019894778782995895,0.3054132892938309,0.7345362778947975
0.0030674847,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.896,2.959,4.977426521283088e-05,9.952364329304079e-05,0.00014924814419553395,0.00019894778782995895,0.3054132892938309,0.7588773912134255
0.0031697342,0.9999945,0.99998900275,0.9999835082488999,0.9999780164945,0.896,3.027,5.217731760518021e-05,0.00010432854655156419,0.00015645369727462576,0.00020855279064523616,0.3054132892938309,0.771275479881129
0.0032719836,0.9999945,0.99998900275,0.9999835082488999,0.9999780164945,0.896,3.112,5.217731760518021e-05,0.00010432854655156419,0.00015645369727462576,0.00020855279064523616,0.3054132892938309,0.781067260910394
0.0033742331,0.999994,0.999988003,0.9999820089988,0.999976017994,0.896,3.186,5.44698721034507e-05,0.00010891250927085955,0.00016332792239618724,0.0002177161332673676,0.3054132892938309,0.7874160425239151
0.0034764826,0.9999935000000001,0.99998700325,0.9999805097487,0.9999740194935,0.896,3.289,5.6665341796909596e-05,0.0001133023509229295,0.00016991103871111203,0.0002264914278275923,0.3054132892938309,0.8025728148418195
0.0035787321,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.896,3.358,5.877460722501413e-05,0.00011751982714641371,0.0001762356715191284,0.0002349221638529751,0.3054132892938309,0.7940191852005009
0.0036809816,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.896,3.436,5.877460722501413e-05,0.00011751982714641371,0.0001762356715191284,0.0002349221638529751,0.3054132892938309,0.7978349080734317
0.0037832311,0.999992,0.999984004,0.9999760119984,0.999968023992,0.896,3.509,6.276894088590218e-05,0.0001255064973013829,0.00018821268180021638,0.0002508875194899282,0.3054132892938309,0.807819021546021
0.0038854806,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.896,3.596,6.466785856923191e-05,0.0001293033832092204,0.0001939065868534584,0.00025847749536912095,0.3054132892938309,0.8132929640943944
0.0039877301,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,3.674,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8175526847808602
0.0040899796,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,3.751,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8195551663376124
0.004192229,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,3.832,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8321469031778392
0.0042944785,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,3.909,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8422757437018039
0.004396728,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,3.988,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8698348191539663
0.0044989775,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,4.067,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8805034277538544
0.004601227,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,4.149,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8749654647839332
0.0047034765,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.896,4.224,6.65088221472945e-05,0.00013298438988357578,0.00019942671651049926,0.00026583582863164666,0.3054132892938309,0.8789747417284514
0.004805726,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.915,4.31,7.172792270024131e-05,0.0001434199814391769,0.0002150761905623226,0.00028669657876086244,0.27902124086322305,0.8903329111589053
0.0049079755,0.999989,0.9999780055,0.9999670164978001,0.999956032989,0.915,4.408,7.33783645523817e-05,0.00014672003992251894,0.00022002504078603465,0.0002932933964942808,0.27902124086322305,0.9057352573221138
0.0050102249,0.999989,0.9999780055,0.9999670164978001,0.999956032989,0.915,4.481,7.33783645523817e-05,0.00014672003992251894,0.00022002504078603465,0.0002932933964942808,0.27902124086322305,0.9167766791751847
0.0051124744,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.915,4.56,7.498915503838457e-05,0.0001499408154992827,0.0002248549963804793,0.00029973172767763003,0.27902124086322305,0.9323461102344284
0.0052147239,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.915,4.647,7.656279685238952e-05,0.00015308731230637094,0.00022957356167447557,0.00030602157558182354,0.27902124086322305,0.9419544990488014
0.0053169734,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.915,4.726,7.656279685238952e-05,0.00015308731230637094,0.00022957356167447557,0.00030602157558182354,0.27902124086322305,0.9464775854819913
0.0054192229,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.915,4.82,7.656279685238952e-05,0.00015308731230637094,0.00022957356167447557,0.00030602157558182354,0.27902124086322305,0.9372718274217349
0.0055214724,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.915,4.897,7.810153551530956e-05,0.0001561640202628686,0.00023418746986296823,0.0003121719155562321,0.27902124086322305,0.947253022316788
0.0056237219,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.915,4.973,7.810153551530956e-05,0.0001561640202628686,0.00023418746986296823,0.0003121719155562321,0.27902124086322305,0.9482458384670983
0.0057259714,0.9999865,0.99997300675,0.9999595202473001,0.9999460404865,0.993,5.046,8.10822071993712e-05,0.00016212387329517624,0.00024312501450380635,0.0003240856632581498,0.08341437500789638,0.9543556961609196
0.0058282209,0.9999855,0.99997100725,0.9999565217471,0.9999420434855,0.993,5.133,8.39452011540432e-05,0.00016784842970755617,0.00025170970244950516,0.0003355290529579977,0.08341437500789638,0.9644901457460522
0.0059304703,0.9999855,0.99997100725,0.9999565217471,0.9999420434855,0.993,5.207,8.39452011540432e-05,0.00016784842970755617,0.00025170970244950516,0.0003355290529579977,0.08341437500789638,0.9638880018342789
0.0060327198,0.9999855,0.99997100725,0.9999565217471,0.9999420434855,0.993,5.27,8.39452011540432e-05,0.00016784842970755617,0.00025170970244950516,0.0003355290529579977,0.08341437500789638,0.9685236383475819
0.0061349693,0.999985,0.9999700075,0.999955022497,0.999940044985,0.993,5.35,8.53362893631893e-05,0.0001706299105817621,0.0002558808807228588,0.0003410892339210599,0.08341437500789638,0.98715473684447
0.0062372188,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.993,5.426,8.93629438622822e-05,0.00017868120625264076,0.0002679548050436732,0.0003571837759805418,0.08341437500789638,0.9917194701665926
0.0063394683,0.999983,0.9999660085000001,0.9999490254966,0.999932050983,0.993,5.499,9.065990965810982e-05,0.00018127448936140495,0.0002718437572418596,0.0003623677495634332,0.08341437500789638,0.9894331599345048
0.0064417178,0.999983,0.9999660085000001,0.9999490254966,0.999932050983,0.993,5.571,9.065990965810982e-05,0.00018127448936140495,0.0002718437572418596,0.0003623677495634332,0.08341437500789638,0.9919389814615325
0.0065439673,0.9999825,0.99996500875,0.9999475262465001,0.9999300524825,0.993,5.65,9.193585917475309e-05,0.0001838257504199359,0.00027566969212270255,0.0003674677210574017,0.08341437500789638,1.015150496493269
0.0066462168,0.999981,0.9999620095,0.9999430284962,0.9999240569810001,0.993,5.743,9.564595207400127e-05,0.00019124408117199694,0.0002867944064231723,0.0003822969660858563,0.08341437500789638,1.0276220156297777
0.0067484663,0.999981,0.9999620095,0.9999430284962,0.9999240569810001,0.993,5.815,9.564595207400127e-05,0.00019124408117199694,0.0002867944064231723,0.0003822969660858563,0.08341437500789638,1.0206942817596347
0.0068507157,0.99998,0.99996001,0.9999400299960001,0.99992005998,0.993,5.897,9.802861627915892e-05,0.0001960082182501797,0.00029393882551882056,0.0003918204772964677,0.08341437500789638,1.0399386868813336
0.0069529652,0.9999795,0.99995901025,0.9999385307459,0.9999180614795,0.993,5.978,9.919470545137495e-05,0.00019833981355004532,0.00029743534413494897,0.0003964813368839354,0.08341437500789638,1.0567083952693055
0.0070552147,0.9999790000000001,0.9999580105,0.9999370314958,0.999916062979,0.993,6.047,0.00010034475107879387,0.00020063932978206045,0.00030088375617876343,0.0004010780704067692,0.08341437500789638,1.0582584329505291
0.0071574642,0.9999790000000001,0.9999580105,0.9999370314958,0.999916062979,0.993,6.136,0.00010034475107879387,0.00020063932978206045,0.00030088375617876343,0.0004010780704067692,0.08341437500789638,1.0452734554156613
0.0072597137,0.9999790000000001,0.9999580105,0.9999370314958,0.999916062979,0.993,6.224,0.00010034475107879387,0.00020063932978206045,0.00030088375617876343,0.0004010780704067692,0.08341437500789638,1.0615794604978714
0.0073619632,0.9999779999999999,0.999956011,0.9999340329956,0.999912065978,0.993,6.298,0.00010259886220871306,0.0002051464249863209,0.0003076427088526499,0.00041008775484717766,0.08341437500789638,1.0753382502042563
0.0074642127,0.9999779999999999,0.999956011,0.9999340329956,0.999912065978,0.993,6.383,0.00010259886220871306,0.0002051464249863209,0.0003076427088526499,0.00041008775484717766,0.08341437500789638,1.0841985456946932
0.0075664622,0.9999775,0.99995501125,0.9999325337455,0.9999100674775,0.993,6.464,0.00010370392714117136,0.00020735600231878032,0.0003109562462736341,0.0004145047004872221,0.08341437500789638,1.0999608692648637
0.0076687117,0.9999764999999999,0.99995301175,0.9999295352453,0.9999060704764999,0.993,6.54,0.00010587237108404144,0.0002116918059825363,0.00031745832587000135,0.000423171973095293,0.08341437500789638,1.109789003203596
0.0077709611,0.9999764999999999,0.99995301175,0.9999295352453,0.9999060704764999,0.993,6.612,0.00010587237108404144,0.0002116918059825363,0.00031745832587000135,0.000423171973095293,0.08341437500789638,1.1219245583882693
0.0078732106,0.999976,0.999952012,0.9999280359952001,0.999904071976,0.993,6.683,0.00010693659539857347,0.00021381972249939134,0.00032064940268988616,0.00042742567874463775,0.08341437500789638,1.1339298024114177
0.0079754601,0.9999755,0.9999510122499999,0.9999265367450999,0.9999020734755,0.993,6.763,0.00010798801512860133,0.00021592203624957226,0.0003238020849606398,0.00043162820445696165,0.08341437500789638,1.1189651840352681
0.0080777096,0.9999750000000001,0.9999500124999999,0.999925037495,0.999900074975,0.993,6.838,0.00010902700072405581,0.00021799948794777002,0.0003269174834765321,0.0004357810309210953,0.08341437500789638,1.1220583830688202
0.0081799591,0.9999745,0.9999490127499999,0.9999235382449,0.9998980764745,0.993,6.917,0.00011005390434627205,0.0002200527817403898,0.0003299966541931158,0.0004398855657259902,0.08341437500789638,1.1355176794750497
0.0082822086,0.9999745,0.9999490127499999,0.9999235382449,0.9998980764745,0.993,6.997,0.00011005390434627205,0.0002200527817403898,0.0003299966541931158,0.0004398855657259902,0.08341437500789638,1.137666596716844
0.0083844581,0.999974,0.9999480129999999,0.9999220389948,0.999896077974,0.993,7.073,0.000111069061112136,0.00022208258769373248,0.00033304060195859977,0.00044394314833433155,0.08341437500789638,1.136205070382087
0.0084867076,0.9999735000000001,0.99994701325,0.9999205397447001,0.9998940794735001,0.993,7.14,0.00011207279023164381,0.00022408954406818768,0.0003360502839241793,0.00044795505462872075,0.08341437500789638,1.1452998348518655
0.0085889571,0.9999735000000001,0.99994701325,0.9999205397447001,0.9998940794735001,0.993,7.211,0.00011207279023164381,0.00022408954406818768,0.0003360502839241793,0.00044795505462872075,0.08341437500789638,1.1496959601567711
0.0086912065,0.999973,0.9999460135,0.9999190404946,0.999892080973,0.993,7.297,0.00011306539604927968,0.00022607425940054194,0.00033902661266687104,0.00045192250107440045,0.08341437500789638,1.1507020096945662
0.008793456,0.9999724999999999,0.99994501375,0.9999175412445,0.9998900824725,0.993,7.367,0.00011404716899928682,0.00022803731441408022,0.00034197045905388137,0.00045584664853739874,0.08341437500789638,1.1643309953216336
0.0088957055,0.9999724999999999,0.99994501375,0.9999175412445,0.9998900824725,0.993,7.45,0.00011404716899928682,0.00022803731441408022,0.00034197045905388137,0.00045584664853739874,0.08341437500789638,1.1674171760184378
0.008997955,0.999972,0.999944014,0.9999160419944,0.999888083972,0.993,7.506,0.00011501838648333553,0.00022997926377340186,0.0003448826548739388,0.00045972860579226,0.08341437500789638,1.1854827579384566
0.0091002045,0.9999715,0.99994301425,0.9999145427443,0.9998860854715,0.993,7.597,0.00011597931367792486,0.00023190063769897305,0.0003477639952590881,0.00046356943274995056,0.08341437500789638,1.1991784808897425
0.009202454,0.9999715,0.99994301425,0.9999145427443,0.9998860854715,0.993,7.672,0.00011597931367792486,0.00023190063769897305,0.0003477639952590881,0.00046356943274995056,0.08341437500789638,1.214862910740094
0.0093047035,0.999971,0.9999420145,0.9999130434942,0.999884086971,0.993,7.759,0.0001169302042787724,0.0002338019434553528,0.00035061524091589187,0.0004673701434324027,0.08341437500789638,1.2117703525781554
0.009406953,0.999971,0.9999420145,0.9999130434942,0.999884086971,0.993,7.842,0.0001169302042787724,0.0002338019434553528,0.00035061524091589187,0.0004673701434324027,0.08341437500789638,1.2225099306469989
0.0095092025,0.9999705,0.99994101475,0.9999115442441,0.9998820884705,0.993,7.919,0.00011787130118755291,0.0002356836667244802,0.00035343712018508325,0.00047113170871788165,0.08341437500789638,1.231241225331151
0.0096114519,0.9999705,0.99994101475,0.9999115442441,0.9998820884705,0.993,7.996,0.00011787130118755291,0.0002356836667244802,0.00035343712018508325,0.00047113170871788165,0.08341437500789638,1.246409859371122
0.0097137014,0.9999705,0.99994101475,0.9999115442441,0.9998820884705,0.993,8.062,0.00011787130118755291,0.0002356836667244802,0.00035343712018508325,0.00047113170871788165,0.08341437500789638,1.2592623800232188
0.0098159509,0.9999705,0.99994101475,0.9999115442441,0.9998820884705,0.993,8.145,0.00011787130118755291,0.0002356836667244802,0.00035343712018508325,0.00047113170871788165,0.08341437500789638,1.2679048002837527
0.0099182004,0.999969,0.9999380155,0.9999070464937999,0.9998760929689999,0.993,8.226,0.00012063810987227696,0.00024121590068956712,0.0003617333965796165,0.00048219064579755943,0.08341437500789638,1.2619494904775377
0.0100204499,0.9999684999999999,0.99993701575,0.9999055472437,0.9998740944685,0.993,8.308,0.00012154226640361616,0.00024302376167400526,0.0003644445101196166,0.00048580456035741325,0.08341437500789638,1.2659931827378605
0.0101226994,0.999968,0.9999360165000001,0.9999040494928,0.999872098965,0.993,8.394,0.00012446482029672602,0.0002488635161135657,0.0003731961199848063,0.0004974626877773715,0.08341437500789638,1.2650550835297103
0.0102249489,0.9999675,0.9999350167500001,0.9999025502427,0.9998701004645,0.993,8.471,0.00012533738252995652,0.00025060823339143973,0.00037581258523823873,0.0005009504942427743,0.08341437500789638,1.2588660547269288
0.0103271984,0.9999669999999999,0.9999340170000001,0.9999010509926,0.999868101964,0.993,8.541,0.0001262019291727227,0.0002523369228504139,0.00037840501380585637,0.0005044062585148883,0.08341437500789638,1.2632952603864689
0.0104294479,0.999966,0.9999320175,0.9998980524923999,0.999864104963,0.993,8.636,0.00012790762432457885,0.0002557475153551904,0.0003835197061015146,0.0005112242536395329,0.08341437500789638,1.288861965132483
0.0105316973,0.999965,0.999930018,0.9998950539922,0.999860107962,0.993,8.707,0.00012958314624900104,0.0002590977741752766,0.0003885439170236892,0.0005179216324614946,0.08341437500789638,1.2659991128566228
0.0106339468,0.999965,0.999930018,0.9998950539922,0.999860107962,0.993,8.796,0.00012958314624900104,0.0002590977741752766,0.0003885439170236892,0.0005179216324614946,0.08341437500789638,1.270432209131206
0.0107361963,0.9999645,0.99992901825,0.9998935547421001,0.9998581094615,0.993,8.877,0.00013040995650928647,0.0002607510068379499,0.00039102318434775977,0.0005212265469984937,0.08341437500789638,1.2678637460226065
0.0108384458,0.9999645,0.99992901825,0.9998935547421001,0.9998581094615,0.993,8.954,0.00013040995650928647,0.0002607510068379499,0.00039102318434775977,0.0005212265469984937,0.08341437500789638,1.2835620481813617
0.0109406953,0.9999635,0.99992701875,0.9998905562418999,0.9998541124605,0.993,9.031,0.0001320423613284108,0.00026401504982191795,0.0003959180990747624,0.0005277515676255831,0.08341437500789638,1.298354622098571
0.0110429448,0.9999625,0.99992501925,0.9998875577417,0.9998501154595,0.993,9.106,0.00013364734045839585,0.00026722425319087277,0.0004007307720223035,0.0005341669560620304,0.08341437500789638,1.3063194366120676
0.0111451943,0.9999615,0.99992301975,0.9998845592415,0.9998461184585,0.993,9.176,0.00013522587043914678,0.0002703805696603934,0.0004054641317173449,0.0005404766162821848,0.08341437500789638,1.3246806327484288
0.0112474438,0.999961,0.99992202,0.9998830599914,0.9998441199579999,0.993,9.263,0.0001360055053940366,0.0002719394719904049,0.0004078019339563794,0.0005435929512426811,0.08341437500789638,1.3264956051908323
0.0113496933,0.9999605,0.99992102025,0.9998815607413,0.9998421214575,0.993,9.336,0.00013677886700237245,0.0002734858303492681,0.0004101209243212439,0.000546684209145577,0.08341437500789638,1.3359973386533701
0.0114519427,0.9999605,0.99992102025,0.9998815607413,0.9998421214575,0.993,9.427,0.00013677886700237245,0.0002734858303492681,0.0004101209243212439,0.000546684209145577,0.08341437500789638,1.3440526319595805
0.0115541922,0.999959,0.9999180209999999,0.999877062991,0.999836125956,0.993,9.492,0.0001390623541377593,0.00027805172598151955,0.0004169681501486342,0.0005558116876850305,0.08341437500789638,1.3489832303463798
0.0116564417,0.999959,0.9999180209999999,0.999877062991,0.999836125956,0.993,9.587,0.0001390623541377593,0.00027805172598151955,0.0004169681501486342,0.0005558116876850305,0.08341437500789638,1.3499086092225856
0.0117586912,0.9999585,0.9999170212499999,0.9998755637409,0.9998341274555,0.993,9.658,0.00013981164936192027,0.00027954996206800667,0.0004192149728468649,0.0005588067430137635,0.08341437500789638,1.3538348750378921
0.0118609407,0.9999585,0.9999170212499999,0.9998755637409,0.9998341274555,0.993,9.737,0.00013981164936192027,0.00027954996206800667,0.0004192149728468649,0.0005588067430137635,0.08341437500789638,1.3739427639893584
0.0119631902,0.9999585,0.9999170212499999,0.9998755637409,0.9998341274555,0.993,9.815,0.00013981164936192027,0.00027954996206800667,0.0004192149728468649,0.0005588067430137635,0.08341437500789638,1.3786499467506874
0.0120654397,0.999958,0.9999160215,0.9998740644908001,0.9998321289550001,0.993,9.907,0.00014055516979377274,0.00028103665110089566,0.0004214444787607364,0.000561778714356036,0.08341437500789638,1.3763158232198185
0.0121676892,0.999958,0.9999160215,0.9998740644908001,0.9998321289550001,0.993,9.987,0.00014055516979377274,0.00028103665110089566,0.0004214444787607364,0.000561778714356036,0.08341437500789638,1.3772173857919923
0.0122699387,0.9999574999999999,0.99991502175,0.9998725652407,0.9998301304545,0.993,10.065,0.0001412930065987505,0.00028251197537567725,0.0004236569412804367,0.0005647279661614896,0.08341437500789638,1.3713699922543345
0.0123721881,0.999957,0.999914022,0.9998710659905999,0.999828131954,0.993,10.155,0.00014202524835805287,0.0002839761120203226,0.00042585262604631576,0.0005676548525484392,0.08341437500789638,1.3714429830860113
0.0124744376,0.9999555,0.99991102275,0.9998665682403,0.9998221364525,0.993,10.23,0.00014418925251395468,0.00028830309414575956,0.00043234156028139874,0.0005763047138150206,0.08341437500789638,1.3722182708967927
0.0125766871,0.9999555,0.99991102275,0.9998665682403,0.9998221364525,0.993,10.292,0.00014418925251395468,0.00028830309414575956,0.00043234156028139874,0.0005763047138150206,0.08341437500789638,1.3808123126053893
0.0126789366,0.9999555,0.99991102275,0.9998665682403,0.9998221364525,0.993,10.373,0.00014418925251395468,0.00028830309414575956,0.00043234156028139874,0.0005763047138150206,0.08341437500789638,1.3870092987412868
0.0127811861,0.9999539999999999,0.9999080235,0.99986207049,0.999816140951,0.993,10.453,0.0001463058625120745,0.000292535308945323,0.00043868837500782797,0.0005847651243606462,0.08341437500789638,1.4275254214299762
0.0128834356,0.999953,0.999906024,0.9998590719898,0.99981214395,0.993,10.525,0.0001476916138878897,0.00029530615282771566,0.0004428436527399126,0.0005903041777886626,0.08341437500789638,1.4385563751360047
0.0129856851,0.9999515,0.9999030252500001,0.9998545757387,0.9998061514455,0.993,10.616,0.00015139574191721646,0.0003027094955789262,0.00045394130360543655,0.0006050912363744529,0.08341437500789638,1.4424370435567113
0.0130879346,0.9999515,0.9999030252500001,0.9998545757387,0.9998061514455,0.993,10.702,0.00015139574191721646,0.0003027094955789262,0.00045394130360543655,0.0006050912363744529,0.08341437500789638,1.4329163441210546
0.013190184,0.9999505000000001,0.9999010257500001,0.9998515772385,0.9998021544445,0.993,10.783,0.00015271893488715433,0.00030535528097948045,0.0004579090810482542,0.0006103804059112492,0.08341437500789638,1.4296695264832893
0.0132924335,0.999949,0.9998980265,0.9998470794882001,0.999796158943,0.993,10.852,0.00015467036860019473,0.00030925726099190437,0.00046376072017228695,0.0006181808176103649,0.08341437500789638,1.4429754600055331
0.013394683,0.999949,0.9998980265,0.9998470794882001,0.999796158943,0.993,10.937,0.00015467036860019473,0.00030925726099190437,0.00046376072017228695,0.0006181808176103649,0.08341437500789638,1.4460712714531472
0.0134969325,0.9999485,0.99989702675,0.9998455802381,0.9997941604425,0.993,11.022,0.0001553121755429056,0.0003105405825739085,0.0004656852641652706,0.0006207462920008306,0.08341437500789638,1.4538327378449107
0.013599182,0.9999485,0.99989702675,0.9998455802381,0.9997941604425,0.993,11.093,0.0001553121755429056,0.0003105405825739085,0.0004656852641652706,0.0006207462920008306,0.08341437500789638,1.465092999607021
0.0137014315,0.9999475,0.99989502725,0.9998425817379,0.9997901634415,0.993,11.172,0.00015658310339326142,0.0003130818588168848,0.00046949630949285487,0.00062582652753138,0.08341437500789638,1.4610101130897604
0.013803681,0.999947,0.9998940275,0.9998410824878,0.999788164941,0.993,11.261,0.00015721232685674737,0.0003143400185563293,0.0004713831183954206,0.0006283416986957293,0.08341437500789638,1.4734483533704361
0.0139059305,0.999947,0.9998940275,0.9998410824878,0.999788164941,0.993,11.334,0.00015721232685674737,0.0003143400185563293,0.0004713831183954206,0.0006283416986957293,0.08341437500789638,1.483456991167808
