,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.00390625,0.09,0.0081,0.000729,6.561e-05,5.1391941392,71.068,0.0,0.0,0.0,0.0,0.0,69.55513851106399
1,0.0078125,0.0893433333343,0.0080004555556,0.0007174982596,6.441125970000001e-05,5.130528148765899,102.257,0.0042711341572145844,0.0006359049896569809,7.233494797585355e-05,7.440053855358614e-06,0.032398452337346055,94.69256376628861
2,0.01171875,0.0881266666694,0.0078172888887,0.0006964636314,6.223040170000001e-05,5.1180603574268995,138.643,0.007143566444182486,0.0010590176664766388,0.00011992854404252476,1.228055886183142e-05,0.06060022654444207,113.51951475949512
3,0.015625,0.0871133333375,0.007662222221799999,0.0006783797072000001,6.032850510000001e-05,5.1040779651645,183.156,0.008576884083004473,0.0012729796821191112,0.00014433388423755166,1.4797599961967438e-05,0.0776050095986878,125.403315967544
4,0.01953125,0.0864300000052,0.0075560333327999996,0.0006658125596000001,5.8988700400000006e-05,5.0911219786619,221.529,0.009272238542339566,0.0013773011070735326,0.0001563611182515912,1.6056150834029474e-05,0.08834835073450775,139.7259335109109
5,0.0234375,0.0856733333392,0.007440155554499999,0.0006522708199,5.7560325500000005e-05,5.0771147726526,260.707,0.010016778264470352,0.0014854689854314899,0.0001684339931010958,1.7280201445090363e-05,0.10397753271085779,151.78516359277967
6,0.02734375,0.0845433333403,0.0072689444431,0.0006324869316,5.5497524e-05,5.061778592953,300.661,0.011022283061463618,0.001631757909384611,0.00018475129697464375,1.8930378260709894e-05,0.11773434670016925,162.0284706596476
7,0.03125,0.0835766666744,0.0071219222205,0.0006154304138999999,5.3711834300000004e-05,5.0469828919109005,339.016,0.011704700378692702,0.0017300438189136247,0.00019561068252971306,2.0019369346089523e-05,0.1282852366603683,170.32648900525388
8,0.03515625,0.0825933333416,0.006973355553399999,0.0005983014888,5.19291806e-05,5.0303119467016,381.498,0.012322690167901553,0.0018179103650191564,0.00020523230534428443,2.0977407329220645e-05,0.13854698901907916,178.30895681395293
9,0.0390625,0.0815166666755,0.0068120555531,0.0005798475266,5.00219052e-05,5.0183430134056,420.358,0.01293274397849708,0.0019030045590503807,0.00021436702110775482,2.186944537111248e-05,0.1440897672510788,187.8328592632797
10,0.04296875,0.08076000000889999,0.0066971333306,0.0005665344529,4.8630431100000004e-05,4.9986714210845005,463.682,0.013233701826492264,0.0019448957819475415,0.0002188642489489848,2.2309928265121727e-05,0.15307926815720743,199.20988292113788
11,0.046875,0.0800666666755,0.0065931333301,0.0005545725274000001,4.7383705800000005e-05,4.9783343806156,504.328,0.013514616789462091,0.001979448663018533,0.00022212667529767128,2.2590471447121897e-05,0.1627216283761257,207.82496874445496
12,0.05078125,0.07927333334230001,0.0064747555515,0.0005410777128000001,4.59932604e-05,4.9608193164986,545.477,0.013808868981210542,0.002018632120741589,0.00022611307678950217,2.2956897153049386e-05,0.17062554912364897,217.6977900641134
13,0.0546875,0.0785433333427,0.0063653222180000005,0.0005285282685,4.46917159e-05,4.9388579127459,587.786,0.01401654288683387,0.0020441543552199674,0.00022852460595660021,2.316465939569707e-05,0.1791212480589237,230.38299096618778
14,0.05859375,0.0776233333424,0.0062310555505,0.0005135176019,4.31713647e-05,4.9163783772816,628.605,0.014348503659116722,0.002085584011400294,0.00023249315001457952,2.3509682976885043e-05,0.19108926654092312,237.02845285421418
15,0.0625,0.07671000000889999,0.006096655550399999,0.0004983794537999999,4.1627930700000005e-05,4.9006892582649,671.881,0.014575455375152648,0.0021126250241210592,0.00023494479188805725,2.370990380655314e-05,0.19662500829320487,251.48767940376695
16,0.06640625,0.0760066666758,0.005992533327999999,0.0004865671949,4.0413707200000005e-05,4.8809164540399,713.099,0.014687943736220035,0.0021231482987233963,0.00023553171500534267,2.37168834846122e-05,0.2030131339024987,256.06545005860073
17,0.0703125,0.0751700000085,0.005871588882899999,0.00047313389849999997,3.9058387399999996e-05,4.8618978226145,760.261,0.014875525877808906,0.0021418258345701196,0.0002367986964221055,2.3775254455206832e-05,0.2102171770224436,264.9932004321531
18,0.07421875,0.07448000000810001,0.0057701555494,0.0004616993431,3.78901594e-05,4.8415191578503,809.768,0.014936809023784652,0.0021447759130703847,0.00023657967505996314,2.3707043295816166e-05,0.21407458983896288,274.26781621439125
