,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.00390625,0.09,0.0081,0.000729,6.561e-05,5.1391941392,49.477,0.0,0.0,0.0,0.0,0.0,49.19198432999347
1,0.0078125,0.08903666666809999,0.0079527444447,0.0007118570742,6.38114734e-05,5.1350659997506,64.788,0.005024109368516922,0.0007522600304348808,8.607781710451133e-05,8.90586995724774e-06,0.02508599045784361,60.9371511673494
2,0.01171875,0.08639333333839999,0.0075538222224,0.0006659550392,5.9045453200000004e-05,5.1307090678171,81.271,0.009492327526081784,0.0014096848481342664,0.00015996887565768205,1.641729044182873e-05,0.0534221353692618,70.04013977841697
3,0.015625,0.0839066666745,0.0071826444441,0.0006236949676,5.4701108000000006e-05,5.1201553025427,95.505,0.011935585081279954,0.0017646085970361002,0.00019932073139759037,2.036176132001673e-05,0.08069838480233,77.50046643277248
4,0.01953125,0.08117000001069999,0.0067751666655,0.0005774174518000001,4.995550920000001e-05,5.113283679057,111.449,0.013666914460397767,0.002014121904041676,0.00022678095250080582,2.3094872227275262e-05,0.10271792346177443,84.77169125739228
5,0.0234375,0.0780600000138,0.006316088886699999,0.0005257193442,4.46967433e-05,5.1072016642225,128.529,0.014931451259808798,0.0021928475471549875,0.00024602188963325137,2.496484967816809e-05,0.11840866061008055,92.99783737677323
6,0.02734375,0.0757066666826,0.005972022218799999,0.0004873329766,4.0826661800000006e-05,5.088765256673501,147.278,0.0155165591430936,0.002273057136904652,0.00025435437310619057,2.5741901933425413e-05,0.13538761386485285,104.5139315013931
7,0.03125,0.0741600000169,0.0057427555512,0.00046139423700000004,3.81753895e-05,5.074149101677199,165.247,0.015597860379624465,0.0022806489254661635,0.0002547704278648949,2.574499485439709e-05,0.14249910980527064,111.87453643659443
8,0.03515625,0.07187666668510001,0.0054063666609,0.0004235655349,3.4331424e-05,5.0539666972229,186.441,0.01550328374956056,0.002260031508973274,0.00025178281659398225,2.5380942857496838e-05,0.1544569429327725,119.0290150569408
9,0.0390625,0.0702766666857,0.0051724999930999995,0.0003974368694,3.1690438600000004e-05,5.0308977423088,206.585,0.015294575704314216,0.002222753790834859,0.0002469624760355286,2.483649872893081e-05,0.16232457837156686,124.34146361763065
10,0.04296875,0.0689033333526,0.004970855548,0.0003748202774,2.93968494e-05,5.0094388105658,229.309,0.014946893338418575,0.0021661367876362834,0.0002400674551863469,2.4089969156571462e-05,0.16716310509429425,131.15191322791804
11,0.046875,0.0675733333523,0.004781377769399999,0.00035411794439999997,2.73439411e-05,4.9830014244295,251.535,0.014677800844363213,0.002118222492882855,0.00023392644024023193,2.340360178377922e-05,0.175833668560255,135.76674623921858
12,0.05078125,0.06638333335119999,0.004614433324,0.0003361585002,2.55902016e-05,4.954890104635799,273.455,0.014418539558329755,0.0020740106715176417,0.00022844125060135053,2.2806120558526986e-05,0.18561832550141172,143.1441169353921
13,0.0546875,0.0649066666836,0.0044061555451,0.0003136092036,2.3372521900000002e-05,4.9314498674828,296.728,0.013909480626841149,0.0019905499534677374,0.00021830818983420558,2.171616759724841e-05,0.19085129228456285,150.22136490684161
14,0.05859375,0.0637800000156,0.0042491999883,0.0002967880182,2.17312515e-05,4.9122299181238,320.869,0.013471937240763964,0.0019181347316558637,0.00020945367613519353,2.07581423468814e-05,0.19827786065403935,156.08257945911384
15,0.0625,0.0627433333483,0.0041028110992,0.0002808713885,2.01557187e-05,4.8837658056448,347.312,0.012893854535311458,0.0018237313447124351,0.0001980290831438791,1.9533072515224664e-05,0.2058712075066471,163.49277214159204
16,0.06640625,0.0620466666813,0.0040072888765999995,0.0002707947585,1.91876327e-05,4.850528783555,370.823,0.012556181829769883,0.0017698617637602343,0.00019162797537323204,1.8856165404710213e-05,0.2152201093618392,170.39412498331276
17,0.0703125,0.0611733333468,0.0038879999871000003,0.00025824572080000003,1.79842563e-05,4.8177963380722,395.449,0.012081773800734968,0.0016942820890336447,0.0001826717541141282,1.791326659066259e-05,0.21931582404449876,177.0338566076709
18,0.07421875,0.060553333345900004,0.0038055333207,0.0002497630536,1.71853832e-05,4.785800742636701,424.133,0.01178838927547039,0.0016449966360994532,0.00017663764055667375,1.7264445730536518e-05,0.22122462339873145,183.86111666478376
19,0.078125,0.0595400000114,0.0036667555427,0.0002350933492,1.57696864e-05,4.755634936954,451.014,0.0110392853675268,0.0015254261560727976,0.00016242753440971693,1.5763887575580793e-05,0.22099122202722896,189.73830511635862
20,0.08203125,0.0587733333445,0.0035663777646,0.0002249312744,1.48286089e-05,4.7208411380365,479.412,0.010591753962171165,0.0014531611360249991,0.00015395938363489743,1.4889875297568081e-05,0.22552174576705697,197.61510566246196
21,0.0859375,0.0581566666776,0.0034852555423,0.0002166962001,1.40646365e-05,4.693975867782901,508.145,0.010156812428234711,0.0013854807329320724,0.00014610611412282202,1.4076616769390657e-05,0.2290407799512194,205.17863984647425
22,0.08984375,0.0574733333431,0.0033953999864,0.0002075728292,1.32174241e-05,4.6590529477453,536.493,0.009607718975498567,0.0013001459916450796,0.0001361690461751173,1.3042287404158123e-05,0.22733031453296773,210.5301329688648
23,0.09375,0.0568000000087,0.0033108888752999997,0.0001993633471,1.24861642e-05,4.6278479748976995,563.455,0.009205086779026064,0.0012351964865102776,0.00012859352757209496,1.2265583785149776e-05,0.2279164309105746,219.20404738368612
24,0.09765625,0.056116666674400004,0.0032238333199999998,0.00019077775350000002,1.1708929200000002e-05,4.591323832163099,594.851,0.00865031118152145,0.0011476716598046322,0.00011827184016037906,1.117920604098405e-05,0.23007795650092402,227.95766162709802
25,0.1015625,0.0556133333405,0.0031633555428000003,0.00018515571589999998,1.12293774e-05,4.5559078384729,622.459,0.008401386462604628,0.0011062494697284308,0.0001134477507095755,1.0694097257079395e-05,0.2297735903565866,233.83216588143048
