,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.0010548523,0.1433333333,0.0205444444,0.0029447037,0.0004220742,38.2062256809,13.192,0.0,0.0,0.0,0.0,0.0,13.244189085955554
1,0.0021097046,0.14324333330050001,0.020519544400400002,0.0029395343113000003,0.000421119764,38.0695859962724,14.449,0.000944877126336475,0.0002610090156046103,5.410550955252845e-05,9.975104692184635e-06,0.6692555378942733,14.603104110073636
2,0.003164557,0.1431116666353,0.0204830027342,0.0029319235571,0.0004197098998,37.721385999636,16.309,0.0014337703241193566,0.00039579253497351114,8.19933298148028e-05,1.5107663744890816e-05,1.30504414350591,16.13449227093437
3,0.0042194093,0.14288333330380001,0.0204198721795,0.0029188246458,0.0004172925435,37.2030213579724,17.652,0.0020565765829529525,0.0005671703855165185,0.00011738360499754062,2.160786747497896e-05,1.7459709477918628,17.03211639782294
4,0.0052742616,0.1426016666397,0.0203418527362,0.0029026070863000003,0.00041429429699999995,36.7565075998866,19.311,0.0025737260269415043,0.0007098068249542081,0.00014690815351383073,2.7043611178042778e-05,1.9618026143664016,18.61533802566608
5,0.0063291139,0.1424649999747,0.020303858292299998,0.0028946792349,0.00041282283669999995,36.4076001382107,20.673,0.0027549406442515245,0.0007594404430745648,0.00015711530709914843,2.8911552972482198e-05,2.132898838774041,19.529400105186745
6,0.0073839662,0.142233333311,0.020240249959700002,0.0028815534809,0.0004104106117,36.1253569238298,22.335,0.00315259061999203,0.0008623430553137781,0.0001772195859358522,3.242482432750073e-05,2.209445595108297,20.243630592845246
7,0.0084388186,0.14197999997900002,0.0201705777387,0.0028671651666,0.00040776638189999996,35.8523445006608,24.106,0.003502805633301237,0.0009566035045064214,0.00019631518651619693,3.587451473941762e-05,2.294847625160046,21.274053430161114
8,0.0094936709,0.14184999998,0.020134327739700003,0.0028595798058,0.0004063547247,35.5572004429854,26.416,0.0035941891781602147,0.0009821077047914737,0.00020165111306445828,3.686656840004143e-05,2.3993033099414043,22.546247520979566
9,0.0105485232,0.14162833331480001,0.0200731027406,0.0028468890516000003,0.00040401502439999995,35.1903152050318,28.234,0.003812152589745354,0.00104242889087676,0.00021416414192013271,3.917291545352775e-05,2.553310117596626,23.75254570414355
10,0.0116033755,0.1414166666493,0.020014761074700002,0.0028348205474,0.0004017944765,34.8512440697055,30.066,0.004012929534737373,0.0010977349378809356,0.0002255860655934507,4.126928887986571e-05,2.625754230136044,24.335896940114605
11,0.0126582278,0.1410416666507,0.0199131860761,0.0028141372007000004,0.0003980426109,34.504364162642396,32.04,0.004522701588582619,0.0012284716158200881,0.0002509150689693132,4.566060362718181e-05,2.715610561246881,25.1149190553973
12,0.0137130802,0.1406699999851,0.0198135166327,0.0027940363078,0.0003944298323,34.2042783611345,33.935,0.005049085038865535,0.0013624429120443087,0.00027661362923133375,5.0064240195653576e-05,2.716021423251951,25.865997464331922
13,0.0147679325,0.1403016666537,0.0197131027446,0.0027734762855,0.0003906828708,33.9131730762335,36.077,0.005345435604301498,0.0014417122866523242,0.00029257678874926383,5.293143138590685e-05,2.7179923288931027,26.814587319089828
14,0.0158227848,0.1398383333221,0.019588080523799997,0.0027481091937,0.0003860966534,33.5738052454539,38.407,0.005775330321117517,0.0015511824385293584,0.0003136161348211769,5.6547777228579205e-05,2.7414033933846618,27.900713266882633
15,0.0168776371,0.1394749999895,0.0194907527471,0.0027284992129000003,0.0003825751007,33.274557660320404,40.509,0.006124921811505922,0.0016396198395891841,0.00033049913726290335,5.943015885604401e-05,2.7814851190206653,28.88429021494593
16,0.0179324895,0.13923333332420001,0.0194257499699,0.0027153498199,0.00038020453249999997,32.962922610117,42.39,0.006314171156661295,0.0016874908845920568,0.00033962546800804766,6.098410191931829e-05,2.7828454058725174,29.56745058563782
