p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0.0017006803,0.9999965,0.9999930017499999,0.9999895052493,0.9999860104964999,0.78,174.41,4.170718750393239e-05,8.339352141414231e-05,0.0001250590100720187,0.00016670367016047085,0.41445358216786105,68.0331861257021
0.0018007203,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.876,183.92,4.45644026773083e-05,8.91065231532892e-05,0.00013362637034080815,0.00017812396206563015,0.32974646735443996,68.83625520051208
0.0019007603,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.876,193.742,4.45644026773083e-05,8.91065231532892e-05,0.00013362637034080815,0.00017812396206563015,0.32974646735443996,71.09418977539455
0.0020008003,0.999996,0.9999920019999999,0.9999880059992,0.9999840119960001,0.876,203.723,4.45644026773083e-05,8.91065231532892e-05,0.00013362637034080815,0.00017812396206563015,0.32974646735443996,72.72868576244677
0.0021008403,0.9999955,0.9999910022499999,0.9999865067491001,0.9999820134955001,0.876,212.897,4.724385655278837e-05,9.446409117733534e-05,0.00014166071332234804,0.00018883374188541675,0.32974646735443996,74.05740266772716
0.0022008804,0.9999955,0.9999910022499999,0.9999865067491001,0.9999820134955001,0.876,223.611,4.724385655278837e-05,9.446409117733534e-05,0.00014166071332234804,0.00018883374188541675,0.32974646735443996,75.45814475993036
0.0023009204,0.9999955,0.9999910022499999,0.9999865067491001,0.9999820134955001,0.876,233.047,4.724385655278837e-05,9.446409117733534e-05,0.00014166071332234804,0.00018883374188541675,0.32974646735443996,77.24783504421993
0.0024009604,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.876,242.458,4.977426521282908e-05,9.952364329305401e-05,0.00014924814419553474,0.0001989477878299697,0.32974646735443996,78.35664617631356
0.0025010004,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.876,252.902,4.977426521282908e-05,9.952364329305401e-05,0.00014924814419553474,0.0001989477878299697,0.32974646735443996,79.39946265983589
0.0026010404,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.876,262.477,4.977426521282908e-05,9.952364329305401e-05,0.00014924814419553474,0.0001989477878299697,0.32974646735443996,81.04846898816365
0.0027010804,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.876,273.249,4.977426521282908e-05,9.952364329305401e-05,0.00014924814419553474,0.0001989477878299697,0.32974646735443996,82.70318504033455
0.0028011204,0.999995,0.9999900024999999,0.999985007499,0.999980014995,0.876,282.451,4.977426521282908e-05,9.952364329305401e-05,0.00014924814419553474,0.0001989477878299697,0.32974646735443996,83.94519876321344
0.0029011605,0.9999935000000001,0.99998700325,0.9999805097487,0.9999740194935,0.876,292.947,5.666534179691143e-05,0.00011330235092292694,0.0001699110387111143,0.00022649142782759428,0.32974646735443996,85.12541646022956
0.0030012005,0.9999935000000001,0.99998700325,0.9999805097487,0.9999740194935,0.876,302.613,5.666534179691143e-05,0.00011330235092292694,0.0001699110387111143,0.00022649142782759428,0.32974646735443996,87.13922466648116
0.0031012405,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,313.777,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,88.27418423640411
0.0032012805,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,323.168,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,90.2840572138126
0.0033013205,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,332.648,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,91.11217000776314
0.0034013605,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,342.892,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,91.50784677841578
0.0035014006,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,353.291,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,93.02583579374671
0.0036014406,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,364.037,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,93.70858514527865
0.0037014806,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,374.941,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,95.35546226191337
0.0038015206,0.999993,0.9999860035,0.9999790104986,0.999972020993,0.876,383.56,5.877460722500562e-05,0.0001175198271464082,0.0001762356715191119,0.00023492216385296213,0.32974646735443996,95.85345212502413
0.0039015606,0.9999925,0.99998500375,0.9999775112485,0.9999700224925,0.876,393.918,6.0806639830251336e-05,0.00012158287634061084,0.00018232872169236854,0.00024304420020819249,0.32974646735443996,96.88896091272089
0.0040016006,0.9999925,0.99998500375,0.9999775112485,0.9999700224925,0.876,402.889,6.0806639830251336e-05,0.00012158287634061084,0.00018232872169236854,0.00024304420020819249,0.32974646735443996,98.17933520278525
0.0041016407,0.9999925,0.99998500375,0.9999775112485,0.9999700224925,0.876,411.87,6.0806639830251336e-05,0.00012158287634061084,0.00018232872169236854,0.00024304420020819249,0.32974646735443996,98.90822987971195
0.0042016807,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,421.368,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,100.31899359780525
0.0043017207,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,431.481,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,101.57447027679743
0.0044017607,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,441.681,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,103.16814869864592
0.0045018007,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,450.303,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,103.34841113962561
0.0046018407,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,460.433,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,105.63910796732492
0.0047018808,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,469.869,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,106.08116256928955
0.0048019208,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,479.969,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,107.1295794157047
0.0049019608,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,491.069,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,109.4663195421958
0.0050020008,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,500.289,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,109.72839103349149
0.0051020408,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,510.233,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,110.25482682330887
0.0052020808,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,519.822,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,111.6990644410104
0.0053021208,0.999992,0.999984004,0.9999760119984,0.999968023992,0.976,530.035,6.27689408859054e-05,0.00012550649730139058,0.00018821268180022006,0.00025088751948994524,0.15312559370479983,112.20493626718357
0.0054021609,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,539.341,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,114.16817898211428
0.0055022009,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,549.749,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,115.79136253900225
0.0056022409,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,560.217,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,118.26436644810379
0.0057022809,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,570.921,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,118.92756839995322
0.0058023209,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,580.494,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,120.47153753212979
0.0059023609,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,589.75,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,120.38593885614
0.006002401,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,599.934,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,121.85470944618518
0.006102441,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,610.064,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,122.42381915091316
0.006202481,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,619.406,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,124.20752260903001
0.006302521,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,629.464,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,124.64368717569594
0.006402561,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,639.375,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,125.41722311889565
0.006502601,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,649.569,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,126.65587609720268
0.0066026411,0.9999914999999999,0.99998300425,0.9999745127483,0.9999660254914999,0.976,659.774,6.46678585692249e-05,0.00012930338320919993,0.00019390658685346243,0.00025847749536912334,0.15312559370479983,127.21991916296695
0.0067026811,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.976,669.766,6.65088221472936e-05,0.0001329843898835522,0.00019942671651050053,0.0002658358286316421,0.15312559370479983,128.77544159644094
0.0068027211,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.976,678.793,6.65088221472936e-05,0.0001329843898835522,0.00019942671651050053,0.0002658358286316421,0.15312559370479983,129.11231599325117
0.0069027611,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.976,689.429,6.65088221472936e-05,0.0001329843898835522,0.00019942671651050053,0.0002658358286316421,0.15312559370479983,129.994744480662
0.0070028011,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.976,699.265,6.65088221472936e-05,0.0001329843898835522,0.00019942671651050053,0.0002658358286316421,0.15312559370479983,132.1065741056134
0.0071028411,0.999991,0.9999820045,0.9999730134982,0.999964026991,0.976,707.867,6.65088221472936e-05,0.0001329843898835522,0.00019942671651050053,0.0002658358286316421,0.15312559370479983,133.417245783566
0.0072028812,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,717.631,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,133.4318361332628
0.0073029212,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,727.972,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,134.22084954451918
0.0074029612,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,737.438,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,134.63280487365682
0.0075030012,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,747.545,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,135.7750302295449
0.0076030412,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,757.493,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,136.46643924437998
0.0077030812,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,767.522,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,137.39684643182096
0.0078031212,0.9999905,0.99998100475,0.9999715142481,0.9999620284905,0.976,776.881,6.829651831836735e-05,0.00013655888837761206,0.0002047871238370079,0.00027298125201512843,0.15312559370479983,139.10555414574281
0.0079031613,0.99999,0.9999800050000001,0.999970014998,0.99996002999,0.976,786.991,7.00350262718903e-05,0.00014003503503065654,0.00021000004028327732,0.0002799300700438032,0.15312559370479983,139.71014223327816
0.0080032013,0.99999,0.9999800050000001,0.999970014998,0.99996002999,0.976,797.014,7.00350262718903e-05,0.00014003503503065654,0.00021000004028327732,0.0002799300700438032,0.15312559370479983,140.1158672679873
0.0081032413,0.99999,0.9999800050000001,0.999970014998,0.99996002999,0.976,806.128,7.00350262718903e-05,0.00014003503503065654,0.00021000004028327732,0.0002799300700438032,0.15312559370479983,140.01198867587374
0.0082032813,0.99999,0.9999800050000001,0.999970014998,0.99996002999,0.976,816.393,7.00350262718903e-05,0.00014003503503065654,0.00021000004028327732,0.0002799300700438032,0.15312559370479983,140.69405590986554
0.0083033213,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,825.94,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,142.14246684534805
0.0084033613,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,836.775,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,143.6118962751754
0.0085034014,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,846.457,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,143.75720602907288
0.0086034414,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,856.706,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,144.51750369028954
0.0087034814,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,866.457,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,144.83594720442375
0.0088035214,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,875.546,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,145.6971569576618
0.0089035614,0.9999895,0.99997900525,0.9999685157479,0.9999580314894999,0.976,885.414,7.172792270023284e-05,0.00014341998143918078,0.000215076190562313,0.00028669657876086315,0.15312559370479983,145.8723735096998
0.0090036014,0.999989,0.9999780055,0.9999670164978001,0.999956032989,0.976,894.715,7.337836455239392e-05,0.00014672003992253967,0.00022002504078602332,0.00029329339649429337,0.15312559370479983,147.24299737262652
0.0091036415,0.999989,0.9999780055,0.9999670164978001,0.999956032989,0.976,904.33,7.337836455239392e-05,0.00014672003992253967,0.00022002504078602332,0.00029329339649429337,0.15312559370479983,147.50017424193575
0.0092036815,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,913.684,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,149.068533136848
0.0093037215,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,923.952,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,150.7915773370508
0.0094037615,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,933.913,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,150.03701722420894
0.0095038015,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,943.811,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,151.20043270391065
0.0096038415,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,954.037,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,153.4775194612553
0.0097038816,0.9999885000000001,0.99997700575,0.9999655172477,0.9999540344885001,0.976,964.006,7.498915503837156e-05,0.00014994081549930528,0.0002248549963804733,0.0002997317276776354,0.15312559370479983,153.75256034880772
0.0098039216,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.976,973.757,7.656279685236806e-05,0.00015308731230641068,0.00022957356167446655,0.0003060215755818281,0.15312559370479983,154.2584247702945
0.0099039616,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.976,983.205,7.656279685236806e-05,0.00015308731230641068,0.00022957356167446655,0.0003060215755818281,0.15312559370479983,154.6377502707822
0.0100040016,0.9999880000000001,0.999976006,0.9999640179975999,0.9999520359880001,0.976,992.595,7.656279685236806e-05,0.00015308731230641068,0.00022957356167446655,0.0003060215755818281,0.15312559370479983,155.6953693050088
0.0101040416,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1002.998,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,157.1432849599626
0.0102040816,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1012.988,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,158.8140729462152
0.0103041216,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1022.621,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,159.78009587566922
0.0104041617,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1032.434,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,161.44030666663326
0.0105042017,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1042.974,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,162.1655048861346
0.0106042417,0.9999874999999999,0.99997500625,0.9999625187475,0.9999500374875,0.976,1053.115,7.810153551533014e-05,0.00015616402026287268,0.00023418746986298813,0.00031217191555623627,0.15312559370479983,162.6211530349432
0.0107042817,0.999987,0.9999740065,0.9999610194974,0.999948038987,0.976,1061.677,7.96073949915353e-05,0.00015917498628554717,0.00023870278980358614,0.00031819083738853594,0.15312559370479983,163.43946013165893
0.0108043217,0.999987,0.9999740065,0.9999610194974,0.999948038987,0.976,1072.709,7.96073949915353e-05,0.00015917498628554717,0.00023870278980358614,0.00031819083738853594,0.15312559370479983,163.63813050984407
0.0109043617,0.9999865,0.99997300675,0.9999595202473001,0.9999460404865,0.976,1082.0,8.108220719938338e-05,0.00016212387329516475,0.00024312501450381608,0.00032408566325815396,0.15312559370479983,164.1847332324983
0.0110044018,0.9999865,0.99997300675,0.9999595202473001,0.9999460404865,0.976,1091.606,8.108220719938338e-05,0.00016212387329516475,0.00024312501450381608,0.00032408566325815396,0.15312559370479983,165.21524397234305
0.0111044418,0.999986,0.999972007,0.9999580209972,0.999944041986,0.976,1102.727,8.252763664865439e-05,0.00016501400947896267,0.0002474591349964958,0.00032986304621226693,0.15312559370479983,165.80618251790594
0.0112044818,0.999986,0.999972007,0.9999580209972,0.999944041986,0.976,1111.852,8.252763664865439e-05,0.00016501400947896267,0.0002474591349964958,0.00032986304621226693,0.15312559370479983,167.59764039229512
0.0113045218,0.999986,0.999972007,0.9999580209972,0.999944041986,0.976,1121.368,8.252763664865439e-05,0.00016501400947896267,0.0002474591349964958,0.00032986304621226693,0.15312559370479983,168.2611553282349
0.0114045618,0.9999855,0.99997100725,0.9999565217471,0.9999420434855,0.976,1131.11,8.394520115406115e-05,0.00016784842970755912,0.0002517097024495022,0.000335529052958009,0.15312559370479983,168.39504384271746
0.0115046018,0.9999855,0.99997100725,0.9999565217471,0.9999420434855,0.976,1140.305,8.394520115406115e-05,0.00016784842970755912,0.0002517097024495022,0.000335529052958009,0.15312559370479983,170.17717898486646
0.0116046419,0.999985,0.9999700075,0.999955022497,0.999940044985,0.976,1150.228,8.533628936320931e-05,0.00017062991058176537,0.00025588088072285456,0.00034108923392105374,0.15312559370479983,171.4504221728931
0.0117046819,0.999985,0.9999700075,0.999955022497,0.999940044985,0.976,1159.943,8.533628936320931e-05,0.00017062991058176537,0.00025588088072285456,0.00034108923392105374,0.15312559370479983,172.23874690944825
0.0118047219,0.999985,0.9999700075,0.999955022497,0.999940044985,0.976,1169.748,8.533628936320931e-05,0.00017062991058176537,0.00025588088072285456,0.00034108923392105374,0.15312559370479983,172.6958492620837
0.0119047619,0.999985,0.9999700075,0.999955022497,0.999940044985,0.976,1180.305,8.533628936320931e-05,0.00017062991058176537,0.00025588088072285456,0.00034108923392105374,0.15312559370479983,173.0087223032207
0.0120048019,0.999985,0.9999700075,0.999955022497,0.999940044985,0.976,1191.23,8.533628936320931e-05,0.00017062991058176537,0.00025588088072285456,0.00034108923392105374,0.15312559370479983,173.78561661006506
0.0121048419,0.9999845,0.99996900775,0.9999535232469,0.9999380464845,0.976,1201.534,8.670217567781219e-05,0.0001733610002678094,0.00025997649111037565,0.00034654868288641567,0.15312559370479983,174.06333010397927
0.012204882,0.9999845,0.99996900775,0.9999535232469,0.9999380464845,0.976,1210.867,8.670217567781219e-05,0.0001733610002678094,0.00025997649111037565,0.00034654868288641567,0.15312559370479983,174.09036379353623
0.012304922,0.9999845,0.99996900775,0.9999535232469,0.9999380464845,0.976,1219.922,8.670217567781219e-05,0.0001733610002678094,0.00025997649111037565,0.00034654868288641567,0.15312559370479983,173.9692996859885
0.012404962,0.999984,0.9999680080000001,0.9999520239967999,0.9999360479839999,0.976,1230.738,8.80440330275171e-05,0.0001760440440385461,0.00026400005064184534,0.00035191208805504987,0.15312559370479983,174.06490153372653
0.012505002,0.999984,0.9999680080000001,0.9999520239967999,0.9999360479839999,0.976,1240.311,8.80440330275171e-05,0.0001760440440385461,0.00026400005064184534,0.00035191208805504987,0.15312559370479983,174.9675853835072
0.012605042,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1250.272,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,175.86106200387047
0.012705082,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1260.262,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,177.38613586522814
0.012805122,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1269.867,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,177.86909998009148
0.0129051621,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1279.494,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,178.35715640040695
0.0130052021,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1288.85,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,179.02646165853236
0.0131052421,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1299.025,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,180.2540315523925
0.0132052821,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1309.135,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,181.77867934183934
0.0133053221,0.9999835,0.9999670082500001,0.9999505247467,0.9999340494835,0.976,1319.113,8.93629438622903e-05,0.00017868120625267434,0.0002679548050436913,0.00035718377598054204,0.15312559370479983,182.44970300092322
0.0134053621,0.999983,0.9999660085000001,0.9999490254966,0.999932050983,0.976,1328.764,9.065990965811595e-05,0.00018127448936143873,0.00027184375724187643,0.000362367749563425,0.15312559370479983,183.9809699433648
0.0135054022,0.9999825,0.99996500875,0.9999475262465001,0.9999300524825,0.976,1339.519,9.193585917474389e-05,0.00018382575041994058,0.00027566969212270467,0.0003674677210573807,0.15312559370479983,184.1096956138352
0.0136054422,0.9999825,0.99996500875,0.9999475262465001,0.9999300524825,0.976,1349.009,9.193585917474389e-05,0.00018382575041994058,0.00027566969212270467,0.0003674677210573807,0.15312559370479983,184.19831687325205
0.0137054822,0.9999825,0.99996500875,0.9999475262465001,0.9999300524825,0.976,1359.011,9.193585917474389e-05,0.00018382575041994058,0.00027566969212270467,0.0003674677210573807,0.15312559370479983,185.0783803848678
