,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.001618123,0.136,0.018496,0.002515456,0.000342102,22.8564814815,198.202,0.0,0.0,0.0,0.0,0.0,202.71396139917485
1,0.003236246,0.13578,0.018443128,0.0025058556960000002,0.00034054137439999997,22.799221545998503,411.106,0.0026318295017965215,0.0006267479146870483,0.0001127174597882011,1.8142020863861044e-05,0.2832191394005237,293.78891860091096
2,0.0048543689,0.13557600000000003,0.018393543999999998,0.002496747888,0.00033904343329999996,22.7173905516062,611.576,0.003564397414560971,0.0008495354015357234,0.0001529351252749554,2.464333763083419e-05,0.45489750585692945,345.8830891144221
3,0.0064724919,0.135406,0.018352043999999998,0.002489091112,0.000337778489,22.6508503141551,812.167,0.004156493767641238,0.0009909432105375724,0.00017845506331884105,2.8767707704893566e-05,0.5478194823838336,396.70264190839066
4,0.0080906149,0.13529000000000002,0.018323643999999997,0.002483822888,0.0003369016381,22.5671366682187,1026.221,0.004503352104841479,0.0010709211929294624,0.00019246434484194438,3.097693298705025e-05,0.6477017022004848,448.8064564981143
5,0.0097087379,0.135002,0.018254508,0.002471266376,0.00033485747259999997,22.5062752176343,1225.918,0.005384885606305208,0.0012775207212132138,0.00022909657174759537,3.6799697852686206e-05,0.709282638845962,491.2093177759049
6,0.0113268608,0.134874,0.018223236,0.002465491656,0.0003339025632,22.4347764224744,1430.321,0.005680879896318563,0.0013483575179826376,0.0002418947266136183,3.8868528647515684e-05,0.7699694023266507,535.0576292565371
7,0.0129449838,0.134702,0.018181756,0.0024579229040000003,0.0003326646584,22.343573764659798,1640.776,0.006096257898117534,0.0014458612794121376,0.00025921592782748165,4.162786925909279e-05,0.8573746415816629,565.6085102001298
8,0.0145631068,0.13460000000000003,0.018157104,0.00245340656,0.0003319218176,22.2669037187174,1854.131,0.006323289016325604,0.001497882815881841,0.0002682571874269107,4.304030938595341e-05,0.9091795711722686,611.0461793287578
9,0.0161812298,0.134338,0.018094676,0.00244216012,0.00033010676129999997,22.201442220997503,2069.74,0.006930063620327147,0.0016407837744256294,0.00029368406352536466,4.7090702638146144e-05,0.9542042467041213,652.7213766957509
10,0.0177993528,0.134144,0.018048296,0.002433774848,0.0003287483637,22.125844468872298,2286.327,0.007330552571327831,0.0017350513293558493,0.0003104517872889504,4.976148970261335e-05,0.9949398198588497,684.1605467466862
11,0.0194174757,0.133822,0.017971259999999996,0.002419833016,0.0003264870057,22.0372010109851,2494.569,0.007936958568073244,0.0018773282775960782,0.00033570586340120063,5.377968988145764e-05,1.0481926947710074,710.3897316331442
12,0.0210355987,0.133554,0.017907452,0.002408347128,0.0003246348822,21.9607993415749,2699.872,0.008417359202026253,0.0019904834900647188,0.0003558570466913132,5.699453884152205e-05,1.0864908720540845,727.3328912889551
13,0.0226537217,0.13340200000000002,0.017870908,0.00240168676,0.0003235450379,21.8809527196222,2900.684,0.008653859560062508,0.0020444760898621476,0.00036522280114574887,5.845718757519245e-05,1.119579312177037,747.7952553258729
14,0.0242718447,0.133168,0.017814272,0.00239131984,0.00032184488999999997,21.798079772219698,3106.067,0.008979777971220251,0.0021215847567080362,0.0003790199566401984,6.066936779826506e-05,1.1684167872910478,773.2548050316298
15,0.0258899676,0.13300800000000002,0.017775848,0.0023843232000000003,0.0003207007973,21.7209460828263,3317.61,0.009208948948753098,0.0021736530377280596,0.00038800262982438495,6.206410552293487e-05,1.2243881464737907,797.1172936775868
16,0.0275080906,0.132746,0.017712724,0.0023728238,0.0003188241953,21.6415657850396,3513.102,0.009555877709493725,0.002255816973524679,0.00040270823574230344,6.442087800623023e-05,1.2425330458208144,831.8301912428177
17,0.0291262136,0.13262200000000002,0.017682316,0.002367189592,0.0003178897104,21.589188399807,3717.009,0.009685810804002467,0.0022870635565842624,0.0004083765255766937,6.534007195555196e-05,1.2495476855089522,868.9604911929281
18,0.0307443366,0.13246,0.017643824,0.002360268544,0.0003167739983,21.5254689371771,3915.99,0.009913156443367094,0.0023398644453571757,0.00041765857586379887,6.680348629522462e-05,1.2763824545271318,894.0095709851277
19,0.0323624595,0.132168,0.017573903999999998,0.0023476001280000004,0.0003147164793,21.441668296942897,4116.706,0.010277616718160167,0.00242492789709098,0.000432691410352644,6.918668291837768e-05,1.2965578831203943,923.9293723272631
20,0.0339805825,0.13209,0.01755454,0.0023439574320000003,0.0003141017458,21.3752317138287,4317.708,0.010338219323402795,0.0024384082232192113,0.00043496484703170956,6.953154669187452e-05,1.3208599689629084,933.1000999531249
21,0.0355987055,0.131914,0.017512827999999998,0.00233646844,0.000312895045,21.305836100384298,4528.691,0.010565805233877845,0.0024904055915505883,0.0004439663930849308,7.093083853351602e-05,1.3349186742712371,959.6500517067361
22,0.0372168285,0.13176600000000002,0.017477172,0.0023299604400000003,0.00031182910520000004,21.238510597047902,4741.446,0.01072419005110653,0.0025266510419731276,0.00045024866082351845,7.190838457458468e-05,1.34815692427989,988.8751787779902
23,0.0388349515,0.131464,0.017405583999999998,0.00231710536,0.0003097576642,21.1734915833985,4959.132,0.011087092839316698,0.0026096239507078624,0.00046464572086661257,7.415426326373877e-05,1.3577614524580897,1021.7518247438404
24,0.0404530744,0.13107400000000002,0.017314180000000002,0.0023008861359999997,0.0003071759562,21.1120747670728,5163.956,0.011572400115984779,0.0027207621730688616,0.00048392421263979834,7.715519186861067e-05,1.3706610009074314,1037.6395848135185
25,0.0420711974,0.13087800000000002,0.017267508,0.002292456696,0.0003058082185,21.0512992552397,5374.128,0.01177266799462687,0.0027656920020468993,0.0004915632009000781,7.832174977363806e-05,1.3821768696939107,1053.3105813561335
