,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.00390625,0.09,0.0081,0.000729,6.561e-05,5.1391941392,92.199,0.0,0.0,0.0,0.0,0.0,93.14378757686511
1,0.0078125,0.0897400000007,0.0080578000002,0.0007238188888000001,6.50404411e-05,5.130036876006,143.046,0.0021300086666374415,0.0003352794537122037,4.021420025734257e-05,4.34283855514303e-06,0.027051803522137267,122.29952190036175
2,0.01171875,0.08925000000189999,0.0079821222222,0.0007149052232000001,6.40932047e-05,5.1172246188943,209.801,0.004071400063340644,0.0006158802308230592,7.123705351457665e-05,7.4518328132375824e-06,0.04607795025130075,141.20840347589876
3,0.015625,0.0886433333362,0.0078890999999,0.0007040411498,6.294957250000001e-05,5.1062216436062,271.681,0.005611679465878424,0.0008440295008973874,9.70265558689014e-05,1.0085412581290303e-05,0.06031622513999064,168.7889894571383
4,0.01953125,0.08809333333729999,0.0078025555553,0.0006936879283,6.18354822e-05,5.0950288590767,341.591,0.006493253423501556,0.0009780414595613467,0.00011259347412146549,1.1719445179807171e-05,0.07051549766078087,182.39475750845085
5,0.0234375,0.0875966666714,0.0077260333328,0.0006846997436,6.08833758e-05,5.0837833155107,403.253,0.007273942008703839,0.00109223490907775,0.00012539126149847652,1.3019678159219e-05,0.08078296725236243,199.37939495879237
6,0.02734375,0.087146666672,0.0076568222214,0.0006765774112000001,6.002296820000001e-05,5.071674454846,465.138,0.007895761777803371,0.0011821330521563623,0.00013533212286140798,1.4015655407158139e-05,0.08733869057330111,215.82195920265872
7,0.03125,0.0865133333396,0.007560399999,0.0006653797082000001,5.88492834e-05,5.058697352367,534.932,0.008713155254924481,0.0013005099510968187,0.00014843744783377876,1.5329256644025596e-05,0.09749691549623192,227.46981314427612
8,0.03515625,0.0860800000069,0.007492777776699999,0.000657344005,5.79894078e-05,5.0436596220437995,602.295,0.009115616935408044,0.001359977159757004,0.0001552162338162324,1.603166330496942e-05,0.10389222010026637,247.22103513903346
9,0.0390625,0.0855066666739,0.0074049777764,0.0006470963019,5.69109507e-05,5.0289490961732,676.847,0.009678915983038671,0.0014419894495037128,0.0001643628985711986,1.6955666857795715e-05,0.1110870548696725,261.6773942274143
10,0.04296875,0.08483666667459999,0.0073025888873,0.0006351701913,5.56582693e-05,5.016155151490301,742.881,0.010268121149454012,0.001527349694169192,0.00017382910807066924,1.7906404821386534e-05,0.11751841424901967,270.1063277068262
11,0.046875,0.084416666675,0.0072365666646,0.0006272830805000001,5.48110278e-05,5.0012768020366005,812.241,0.01051206730233941,0.0015638335905203,0.00017800158665952646,1.8337621001842493e-05,0.12501820047198905,286.4446044707953
12,0.05078125,0.0841900000085,0.0072010555532,0.0006230432289999999,5.4354846700000004e-05,4.9849153422229,877.785,0.010640144175995313,0.0015818175758008672,0.0001799460494671896,1.8529138316350698e-05,0.13280580192429256,296.1493258445782
13,0.0546875,0.08378666667519999,0.0071393999974,0.0006158571925,5.35994964e-05,4.9688689277678,945.565,0.010923085761793197,0.0016220648255352423,0.00018434275912000662,1.8964737082931366e-05,0.13976150775384658,313.2372668766605
14,0.05859375,0.0833700000093,0.0070739666636,0.0006080463415,5.27607161e-05,4.9541129602329,1010.957,0.011114553514850955,0.0016499797654582204,0.0001874273221360055,1.927083309329258e-05,0.14907937309476182,323.0353835263407
15,0.0625,0.0828500000097,0.006994922218999999,0.0005988885642,5.1803814100000004e-05,4.9343318668809,1077.722,0.011442493292368598,0.0016963944348647193,0.00019243896943499622,1.9759749041404123e-05,0.16039195831021894,338.6995750190989
16,0.06640625,0.08248333334340001,0.0069383222185999995,0.0005922318237000001,5.1098072600000004e-05,4.917816492744899,1147.391,0.011617095214204141,0.001720673471813614,0.0001950085723557408,2.000520087412379e-05,0.1672329252329546,350.55073803793215
17,0.0703125,0.08194000001,0.006855822218199999,0.0005826708979,5.00979072e-05,4.9006011731899,1212.336,0.011907998258684778,0.0017603143323471006,0.0001991676201928881,2.040265191956229e-05,0.17299511644018134,356.8863502166635
18,0.07421875,0.081496666677,0.0067893444403999996,0.0005750528613,4.93086752e-05,4.8828974333752,1284.386,0.012156708111530665,0.0017935141252073514,0.00020254996877173983,2.0714326004624702e-05,0.18047516618252168,369.62550780488624
19,0.078125,0.0810433333435,0.0067203888844,0.0005670400466,4.8467581700000006e-05,4.8677750740568,1355.83,0.012349879778469979,0.0018185876590256275,0.00020504344398659355,2.09395098979886e-05,0.18511030598416187,374.04527127737515
20,0.08203125,0.0805766666765,0.0066488111061000004,0.0005586817504000001,4.75884116e-05,4.8520873036496,1431.111,0.01250472983237212,0.0018398658711052248,0.00020728030189317578,2.1152261174010194e-05,0.19122011450290965,388.8951042133095
21,0.0859375,0.08000333334290001,0.006564255550099999,0.0005491540467,4.66180678e-05,4.8375910315778,1500.299,0.012801800542882342,0.0018794008909100688,0.00021132457626301968,2.1527900286132237e-05,0.19150438931612135,398.32869008438786
22,0.08984375,0.0794433333431,0.0064809666607,0.0005396824912,4.5643868400000004e-05,4.8232529994797995,1572.692,0.013034314283764364,0.0019090790196139285,0.00021419933931602625,2.177766907697395e-05,0.19628727884827232,414.78298912089474
23,0.09375,0.0788033333429,0.0063876111043999996,0.0005292653799,4.4591774899999995e-05,4.8044929080358,1641.446,0.013335051188986377,0.0019478171786613562,0.00021800515988502138,2.2114763395627916e-05,0.2026076463349047,421.2926875850239
24,0.09765625,0.0784066666764,0.0063278888816,0.0005223891946,4.38760168e-05,4.7855614351248,1712.957,0.013433688065930977,0.0019589984602778445,0.00021894003523482584,2.218115807355653e-05,0.20914478229964945,432.65505607648737
25,0.1015625,0.0778733333425,0.0062494666591,0.0005135501578,4.2972981e-05,4.7664430280436,1790.864,0.013616020645993081,0.0019801683589222396,0.00022076518419943833,2.2317829606589165e-05,0.21050963531818526,444.27212744806207
26,0.10546875,0.07731000000900001,0.0061646111035,0.0005037590095,4.1950891900000005e-05,4.7513904670048,1858.405,0.013709958938453093,0.0019880674120052403,0.00022114491727941914,2.2316748654395612e-05,0.21138251643535186,447.74487875513597
27,0.109375,0.0766566666757,0.0060689666587,0.0004930359726,4.08620082e-05,4.7299998962936,1937.29,0.013889385776960025,0.0020084032461683515,0.00022283706558741731,2.2436185229795166e-05,0.21747575624941398,458.20226233969356
28,0.11328125,0.07607666667520001,0.005987455547499999,0.0004842321942,3.99977163e-05,4.7098144611288,2005.527,0.014142006251510993,0.0020377051269391522,0.00022542539417552056,2.2642137533789144e-05,0.21940919626583294,462.0923659027766
29,0.1171875,0.0756466666753,0.005924288881,0.00047711741610000004,3.92715435e-05,4.6879508907063,2078.967,0.014215230702704005,0.0020441430210662334,0.00022575773364710882,2.2644445487861043e-05,0.22501223778555512,477.7425895740226
30,0.12109375,0.0750933333416,0.0058437999917,0.0004681388236,3.83631261e-05,4.6682491439469,2156.891,0.014317691336730687,0.002053616962141975,0.00022625772200495384,2.2644255767111343e-05,0.2291398615948536,490.3510530979558
31,0.125,0.07453666667480001,0.005763544436,0.00045927397149999997,3.7475973400000004e-05,4.6496196616656,2237.102,0.01442351567775651,0.0020644099593252452,0.00022703425004683681,2.2686456011377113e-05,0.23055316999446043,504.3433769148136
32,0.12890625,0.0740600000078,0.0056938222134,0.00045145800870000004,3.6681815e-05,4.629421256648,2308.299,0.014461942125517482,0.0020655429863994856,0.00022669706927141528,2.2608841094925903e-05,0.2341311401978335,510.02778153443467
33,0.1328125,0.0735433333408,0.0056190333239,0.0004431413789,3.5842058000000005e-05,4.6060692332137,2383.36,0.014512824593521566,0.0020670735681807906,0.00022630080127123876,2.2518931812038327e-05,0.24047485863814344,524.5044034793892
34,0.13671875,0.0727600000068,0.0055070222125,0.0004308364521,3.46145873e-05,4.5874746983485,2459.626,0.014601980692302676,0.002071613510472055,0.00022604198011212605,2.242984380154375e-05,0.24456879000545037,528.8372461891817
35,0.140625,0.07221000000630001,0.0054299222126,0.0004225256743,3.380000470000001e-05,4.5672190417067,2535.449,0.014691969788863404,0.0020785252090228155,0.0002262476982609357,2.240413909972503e-05,0.2438888335256779,536.9631913528784
36,0.14453125,0.0715633333393,0.0053384555456,0.0004125827114,3.28175821e-05,4.5451727803213995,2606.972,0.014743209965882905,0.002079133225573467,0.000225644566116863,2.2282460841704893e-05,0.24477242206793148,547.2867255616345
37,0.1484375,0.0710900000061,0.0052719666564,0.0004054138972,3.21155128e-05,4.5227546503179,2678.808,0.014778259834018247,0.0020799529867955697,0.00022530085567761234,2.2207332106343093e-05,0.24786434936506543,555.1010144759889
