p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0.0004101723,0.972,0.944784,0.918330048,0.8926168067,7.5,72.942,0.0,0.0,0.0,0.0,0.0,72.18567314507365
0.0008203445,0.97199,0.944764584,0.9183017743879999,0.8925802092516,7.497870710180701,96.8,0.0001546736044834946,0.0003001952500159329,0.00043697186091525285,0.0005653942487776241,0.02658285510218544,89.30627979941625
0.0012305168,0.9719359999999999,0.9446600599999999,0.918150031754,0.8923843902938999,7.4973791600459,148.12,0.0006872964254063599,0.0013278006337258711,0.0019239484352335065,0.002478060840455543,0.10921480357178152,103.43218946642206
0.0016406891,0.971898,0.944586324,0.918042722304,0.8922455725462001,7.492194830295199,180.807,0.0007760143028309543,0.001500422271901468,0.0021758515788037193,0.002804808459045181,0.11662552909871579,115.9517768969738
0.0020508614,0.971833,0.944460459,0.9178599269829999,0.8920095900323001,7.4903667654426,225.976,0.0010393224673753867,0.0020088333090584267,0.0029121209559402387,0.003752606592303244,0.15861470899623908,128.2577462513414
0.0024610336,0.9717749999999999,0.944348051,0.917696534229,0.8917984741544,7.4827184989107,264.777,0.0011839665437742895,0.0022886510402381254,0.0033181159354942406,0.004276234902387213,0.1963703394298709,143.8639778232032
0.0028712059,0.971744,0.9442878599999999,0.917608881956,0.8916850141538,7.4769374439029,310.304,0.0012082731164450786,0.002336027979952976,0.0033873725232137727,0.004366224484751558,0.20144043307201062,153.46686177042147
0.0032813782,0.971687,0.944177371,0.9174482504629999,0.8914774291449,7.4711598765123,350.564,0.0013216572088774663,0.0025549411530708054,0.003704379629291139,0.004774289761451241,0.21219212843342614,164.92812128072387
0.0036915505,0.97163,0.944066926,0.91728774737,0.8912700939236999,7.467070130029301,395.218,0.001439156409557785,0.0027822397838322237,0.004034162942571912,0.005199610591714314,0.2289302636640405,172.2635457814718
0.0041017227,0.97156,0.943931428,0.917091032914,0.8910162338536,7.4617823720597,434.662,0.0016115200889213457,0.0031149240299770515,0.004515767706730509,0.005819347783910426,0.2513011797947738,182.63882033865278
0.004511895,0.971501,0.9438170669999999,0.916924780199,0.8908013960912,7.4537032918362005,483.373,0.0016961355711958678,0.0032788479513998874,0.0047539431480757175,0.006126957448725384,0.2685795967692004,196.52192431822382
0.0049220673,0.971481,0.943778241,0.9168682504469999,0.8907282351133999,7.4483292611673,521.399,0.001706033279144783,0.0032981462611107203,0.004782162845473678,0.006163636674490367,0.27812127372542433,202.95685078923114
0.0053322395,0.971433,0.943685233,0.916733084847,0.8905536267528,7.4428736996482,566.724,0.0017783907539327879,0.003437957716722629,0.004984779035641454,0.006424650654930383,0.29740047813675397,208.35278425475053
0.0057424118,0.97137,0.94356305,0.916555361802,0.8903238396516,7.4339344701937,608.867,0.0018375191091459682,0.0035528739235464518,0.005152281265843961,0.006641670766074604,0.3052664283316023,214.12943451502807
0.0061525841,0.9713109999999999,0.943448859,0.9163896012189999,0.8901099516815,7.4317450186873,653.789,0.0019504058764993348,0.003770452741381851,0.0054668109820406536,0.0070458411637148175,0.32410906268356554,222.04911233168042
0.0065627564,0.971284,0.943396538,0.9163135593639999,0.8900117135773999,7.4278329901054,695.339,0.001983249171757621,0.003834101218892419,0.005559320872951307,0.007165359188897995,0.32644146265469703,227.99794986829184
0.0069729286,0.971252,0.9433344419999999,0.91622318618,0.8898948002375999,7.4207408916856,736.864,0.001999623588202126,0.0038659649729152895,0.005605823737356197,0.007225684613990868,0.33648248411207904,234.37819574918367
0.0073831009,0.9712189999999999,0.943270401,0.9161299757929999,0.8897742081609,7.4141322660813005,777.385,0.0020147203523313444,0.003895368782817965,0.005648774648488446,0.007281451511126231,0.33708372771404116,238.99816086299884
0.0077932732,0.9711799999999999,0.9431947199999999,0.91601982863,0.8896317097052,7.405612899601899,820.263,0.002032666163375511,0.003930048504388585,0.005699041011801819,0.007346218651806047,0.3442569943122479,246.61363732996827
0.0082034454,0.971124,0.943086282,0.9158623427520001,0.8894284016566,7.4012478923734,861.149,0.002112601970813965,0.004084484073738615,0.005922820649611255,0.007634454024854471,0.3571845625531554,251.36106935280617
0.0086136177,0.971066,0.9429740339999999,0.9156994135819999,0.8892181812487,7.3995853655645,902.994,0.0022051091824457597,0.004262697363601781,0.0061803191418922515,0.007965177981943176,0.37248303214043693,257.1522919696911
0.00902379,0.971019,0.942883011,0.915567201075,0.8890474754704,7.3940823090142,941.996,0.002262245954081183,0.0043728855984733975,0.006339696873276508,0.008170095536838607,0.3843992624577569,256.71250708778337
0.0094339623,0.9709979999999999,0.942842402,0.9155083026659999,0.8889715392154,7.3914327622233005,987.726,0.002300279828039953,0.0044456651699379375,0.006444155108649548,0.008303372961080349,0.3827293183862674,263.4349006317706
0.0098441345,0.970948,0.9427455239999999,0.9153675207399999,0.8887896858238999,7.3871932051525,1030.187,0.0023475107681982747,0.004536888184187469,0.006576300541708407,0.008473532396448047,0.3908192523372104,267.3556565290478
