,p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0,0.001618123,0.136,0.018496,0.002515456,0.000342102,22.8564814815,90.823,0.0,0.0,0.0,0.0,0.0,91.27878991577657
1,0.003236246,0.135322,0.018333684,0.002486104456,0.00033735141810000005,22.763084411182504,128.537,0.004654243008049537,0.0011084646471665291,0.00019936923110359546,3.209138422857647e-05,0.345313291090606,112.92917084893796
2,0.0048543689,0.13481400000000002,0.018211803999999998,0.002464014456,0.00033376751919999995,22.651365298766702,196.08,0.00608493471044928,0.0014490791448198924,0.000260610311832747,4.194551733895318e-05,0.5480676545876172,135.4674242134361
3,0.0064724919,0.13420400000000002,0.018066712,0.00243793496,0.0003295699412,22.5518931507806,251.658,0.007486951211169901,0.001779618540925893,0.00031951599835500417,5.134801136198182e-05,0.6630176261384017,156.22832754121887
4,0.0080906149,0.133884,0.017990192000000002,0.002424093696,0.00032732608219999997,22.436687699807898,309.077,0.008082813611353164,0.0019190553051958662,0.00034421913739750466,5.5274017190836916e-05,0.7926963014235046,173.1157015325794
5,0.0097087379,0.133656,0.017935184,0.0024140655840000002,0.0003256892805,22.318166462672803,367.292,0.008445649352950493,0.002005615749009933,0.00035980953740968825,5.778641332243939e-05,0.8900664643234892,187.8735297991688
6,0.0113268608,0.133306,0.017852068,0.002399134744,0.00032328533269999996,22.241884725473,420.897,0.009036593607329266,0.002143271112677639,0.00038408965025068316,6.162863160952679e-05,0.9468919991368241,203.11250350502814
7,0.0129449838,0.132996,0.01777768,0.002385639648,0.0003210923086,22.1421765443264,479.824,0.009478070363624549,0.0022475477001087777,0.00040270826265340716,6.460649125844164e-05,1.0079899108824733,215.76231923670645
8,0.0145631068,0.132542,0.01766902,0.002365963448,0.0003178985843,22.0405851098643,539.032,0.010086623616254155,0.0023895697007944665,0.00042780429861003107,6.858527670258533e-05,1.070741396236573,231.4446880350025
9,0.0161812298,0.13221200000000002,0.017590152,0.002351696912,0.0003155845609,21.9230785590922,596.403,0.010499966919248151,0.002485419003008651,0.0004446499311293658,7.124352842228436e-05,1.1471155099362431,240.5281613187681
10,0.0177993528,0.131762,0.017483883999999998,0.002332696376,0.00031253721340000003,21.830520465923698,657.847,0.011080710182029763,0.002618756975865198,0.0004678716592081434,7.487798213070706e-05,1.193042207763096,252.87016611674827
11,0.0194174757,0.131518,0.017424684,0.002321802472,0.0003107368471,21.7219164531145,714.866,0.011306082588744151,0.002669152600311142,0.00047644012650314754,7.619146198872632e-05,1.2441478766705467,263.12677884576027
12,0.0210355987,0.13123400000000002,0.017356948,0.002309577704,0.000308758913,21.6255633121365,772.987,0.011606892950482658,0.0027391218537746406,0.0004887561654300254,7.813541541471716e-05,1.2687234107107621,273.6370114678295
