p,m1,m2,m3,m4,s,t,m1_std,m2_std,m3_std,m4_std,s_std,t_std
0.0004063389,0.976,0.952576,0.929714176,0.9074010358,3.9166666667,202.908,0.0,0.0,0.0,0.0,0.0,196.14386034222431
0.0008126778,0.975985,0.952546735,0.929671353985,0.907345338622,3.9148333333661,399.969,0.00012161327966050831,0.0002372675086176815,0.0003471817123881489,0.00045156776562775634,0.014420747486998845,275.5624079581241
0.0012190167,0.9759639999999999,0.952505808,0.9296115316539999,0.9072676127204999,3.9139821340272998,599.41,0.00028068270837867867,0.0005465554482337422,0.0007982099163732743,0.0010362165942835182,0.029573552612222765,338.27838264388714
0.0016253555,0.975956,0.9524902,0.9295886932459999,0.9072379075589,3.9129654673603,807.006,0.0002935134582095876,0.000571635712134375,0.0008349779457609198,0.0010841295566688608,0.031369501705578895,393.92256466334976
0.0020316944,0.9759410000000001,0.952460939,0.9295458829309999,0.9071822331961,3.9113103391546997,1011.83,0.00032190467940466835,0.0006270939994635251,0.0009162249529346653,0.0011899313563671823,0.03451170521386504,443.1412791574412
0.0024380333,0.975926,0.95243172,0.92950319525,0.9071267975498,3.9109235272803997,1216.943,0.0004033443772840912,0.0007854191727204238,0.0011470734052912445,0.001489125687383932,0.04284866871727826,483.33656802376237
0.0028443722,0.975911,0.952402457,0.929460379085,0.9070711117794,3.9090991683055,1417.608,0.0004210181186792883,0.000819958220664099,0.001197696723131244,0.0015550788236275677,0.04523451138555217,525.5430656471932
0.0032507111,0.9759059999999999,0.952392702,0.9294461050799999,0.9070525460533999,3.908515834972,1614.832,0.00042584662185503883,0.0008293962088575267,0.001211532531092104,0.0015731079233004127,0.04588143955295909,566.8555009302942
0.00365705,0.975887,0.9523556569999999,0.929391933935,0.9069821326949,3.9064216496944,1822.454,0.00046952257821263776,0.0009143801564018113,0.0013355550004722245,0.0017339942095904047,0.04744155665370359,605.8505663881092
0.0040633889,0.975872,0.9523263980000001,0.929349129464,0.9069264697161,3.9046883163605997,2023.467,0.00048770262850823077,0.000949879650769994,0.0013875435733936774,0.0018016708042676926,0.049448488590922705,634.5409530772085
0.0044697278,0.975855,0.9522932749999999,0.9293007263369999,0.9068635963954,3.9042204503552,2226.303,0.0005424659153064461,0.0010563532209930965,0.0015428027702678582,0.002002914500287682,0.05528700681971592,672.3778559501884
0.0048760666,0.9758439999999999,0.952271816,0.9292693293759999,0.9068227632058,3.9028660913804996,2431.745,0.0005513329012202728,0.0010736815944730812,0.0015682006540695592,0.0020360033328501296,0.05673774475539492,700.3504742354083
0.0052824055,0.975832,0.9522484039999999,0.9292350717639999,0.9067782054634,3.9012994247132995,2631.772,0.0005586484476735631,0.00108798375973422,0.0015891714252647261,0.002063335296717693,0.057886348241795026,728.3480011826953
0.0056887444,0.975816,0.952217236,0.929189535138,0.9067190681031,3.9008092510157,2840.895,0.0006086990344287746,0.0011853079208252763,0.0017311083042228681,0.0022473358547352735,0.06359888705691849,756.2481360097477
0.0060950833,0.975812,0.952209436,0.9291781276339999,0.9067042383375,3.9002771997335,3035.66,0.0006140301564524727,0.001195718234367941,0.0017463546996155086,0.0022671837723343843,0.06430684516255204,765.4420840168017
0.0065014222,0.975803,0.952191881,0.9291524461189999,0.9066708428222999,3.8992413022973995,3257.251,0.000621753630932353,0.0012107967457829392,0.0017684328797980353,0.002295918915114417,0.06519285175775077,790.0508340096352
0.0069077611,0.975785,0.952156773,0.929101088945,0.9066040632230999,3.8971787666843,3463.138,0.0006381082840570178,0.0012427312905578089,0.0018151998007887452,0.002356797101886595,0.06714161043133472,808.1041599257421
0.0073141,0.9757709999999999,0.952129461,0.9290611275809999,0.9065520905979,3.8954744077094996,3679.11,0.0006457367698807067,0.001257640389709552,0.0018370533696309577,0.002385270380498803,0.06839275385328056,839.936724760623
0.0077204388,0.975765,0.952117757,0.9290440046249999,0.9065298231343,3.8946969718117996,3873.001,0.0006497670330181401,0.0012655138289256816,0.0018485893291540839,0.0024002944423637306,0.06893678799239962,863.7875931066645
0.0081267777,0.97574,0.952069326,0.9289736349859999,0.9064389340257,3.9006706748527,4072.08,0.0008827112660316498,0.0017133112382527196,0.0024942246596565704,0.0032277705343733043,0.22259214105040911,882.4387898420027
0.0085331166,0.97572,0.952030356,0.928916685006,0.9063649554922,3.9000430652575995,4274.436,0.0009156628410274596,0.001777608295580416,0.0025883165548503495,0.003350160524467799,0.22414236139405852,901.8104512556919
0.0089394555,0.9757039999999999,0.95199915,0.928871037434,0.9063056021834,3.8982202732344,4482.296,0.0009247914571616903,0.0017954920281424615,0.002614592112115923,0.003384474627377402,0.22473169626429784,927.80225015862
0.0093457944,0.9756859999999999,0.951964098,0.92881984373,0.9062391407102,3.8975984783623,4682.401,0.0009635000427256491,0.0018709128026476876,0.002724802712629416,0.003527624450094995,0.22600993796103142,938.1043310500891
0.0097521333,0.9756569999999999,0.9519077969999999,0.928737863565,0.906133029273,3.9016492010357995,4898.461,0.0011029812181390605,0.002140058200351528,0.003114319051348629,0.00402871720582372,0.2844368667901336,965.3620524815406
0.0101584722,0.975641,0.951876619,0.928692297605,0.906073834549,3.8996434073665,5095.655,0.0011222202895948554,0.0021774934088038813,0.0031689491071100993,0.004099581035110999,0.284514541528149,988.5118692715268
0.0105648111,0.975629,0.9518532169999999,0.9286580692369999,0.906029333821,3.8983642050869998,5312.368,0.0011281097604540242,0.0021890376620325174,0.003185919657596151,0.0041217554869609815,0.28486609067745067,1024.1744665406932
0.0109711499,0.975616,0.951827864,0.928620986068,0.9059811199478,3.8967218973943,5521.971,0.0011339443680489154,0.0022004748794747105,0.003202733591089811,0.004143726235891229,0.28526028412014176,1047.0615607838306
0.0113774888,0.9755969999999999,0.9517908509999999,0.9285669084329999,0.9059108887587001,3.8959106980556997,5739.342,0.0011601452223480076,0.0022516145164591934,0.0032775931370669477,0.004241128807027448,0.28663649867034247,1070.988192626204
0.0117838277,0.975583,0.951763557,0.928526999587,0.9058590182874,3.8942208717526,5952.265,0.0011698202765722092,0.0022704617110033153,0.003305128715708392,0.00427688754860079,0.28666562958790653,1089.9342344427985
0.0121901666,0.975572,0.9517421060000001,0.9284956260199999,0.9058182307046,3.8922314130627003,6167.272,0.0011748175161258743,0.002280254016802765,0.0033195193733110404,0.004295685198570729,0.2874288244167322,1110.2639028401986
0.0125965055,0.975564,0.9517265,0.9284727934620001,0.9057885369506,3.8912270540881,6368.564,0.0011761323425904405,0.0022828376047212646,0.003323326605696082,0.004300671900295571,0.28761504516269276,1134.2086056211465
0.0130028444,0.975538,0.951675876,0.92839886644,0.9056925748331001,3.8911609829545,6571.045,0.0012198541076883327,0.0023680093794250534,0.003447761526780709,0.004462265353449527,0.2894190312597267,1155.928870012133
0.0134091833,0.9755130000000001,0.951627207,0.9283278060210001,0.9056003490725,3.8911796668988,6771.882,0.0012631019065880566,0.002452340202871843,0.0035710882086891693,0.004622576036070514,0.2917955339516001,1171.1865188508352
0.0138155221,0.975502,0.951605758,0.9282964382919999,0.9055595728506001,3.8892206640494003,6973.162,0.0012679130899251611,0.002461755636990043,0.0035849070949323615,0.004640603570940749,0.292740308020064,1177.0153758345518
0.014221861,0.975482,0.951566774,0.9282394474519999,0.9054855148148,3.8879509204592,7179.226,0.0012819201688558058,0.0024890999975336024,0.0036249417362903694,0.004692703656214488,0.2934016736285278,1211.724753317271
0.0146281999,0.975475,0.951553127,0.928219493059,0.9054595796958,3.8871736879214,7389.351,0.0012857013759143409,0.0024964803429977024,0.0036357453829156303,0.004706760824885359,0.2936383684495034,1221.7173335277048
0.0150345388,0.975442,0.951489002,0.928126035886,0.9053385043025,3.889685822638,7590.443,0.001381500830453804,0.0026815212149117924,0.00390381044957599,0.005051957849035749,0.3313101609802537,1227.8119648268514
0.0154408777,0.975409,0.9514250510000001,0.928033083067,0.9052184035469,3.8952586716404998,7794.164,0.0015284158645653644,0.0029638912574156333,0.004310863078803133,0.0055735708804803465,0.4007360725570885,1253.1540816101815
0.0158472166,0.97537,0.951349346,0.927922863178,0.9050757584164,3.8993943811933,8003.525,0.001646757970016187,0.0031922503292267533,0.004641365341072564,0.005998771750892447,0.453905203532827,1262.281570069506
0.0162535555,0.9753539999999999,0.951318164,0.92787728574,0.9050165417406999,3.8981948380158,8216.285,0.0016557250452371305,0.0032098095673361356,0.004667152280073104,0.006032432171844644,0.45425811633684826,1288.43192082065
0.0166598944,0.9753249999999999,0.9512619449999999,0.927795543577,0.9049108908475,3.9029902292137,8417.057,0.0017585412896680913,0.0034079975236340943,0.004953679590219408,0.006400658079212768,0.49028861890943437,1309.6478821906012
0.0170662332,0.9753149999999999,0.951242445,0.9277670248109999,0.9048738164099,3.9017874371907,8624.137,0.001760361858787533,0.0034115787783276664,0.00495896264475931,0.0064075850520544635,0.4905307520399017,1330.3553719388844
0.0174725721,0.975298,0.9512093300000001,0.9277186450780001,0.904810988696,3.9013608817268,8823.336,0.001773228789620888,0.0034367162809716633,0.00499579356018768,0.006455550934438262,0.49126320727077943,1335.980121105097
0.017878911,0.9752719999999999,0.9511588900000001,0.9276452526979999,0.9047160622545,3.9055479861666997,9020.24,0.0018491715538141525,0.003583442544030288,0.005208408641745778,0.0067294126587019295,0.5207803857593811,1347.9632938034483
0.0182852499,0.975256,0.9511276900000001,0.9275996226759999,0.9046567431685,3.9036870989056,9234.441,0.0018514566945764383,0.0035879448521628694,0.0052150608997347135,0.006738148434506268,0.5211840671604201,1362.9873752548508
0.0186915888,0.975237,0.951090683,0.927545562573,0.9045865461319,3.9030963757575,9448.125,0.0018655592489415312,0.003615509033882367,0.0052554659491216085,0.00679079326203657,0.5219548081939294,1379.4103226426917
0.0190979277,0.975215,0.951047855,0.927483031475,0.9045053914321,3.9034360568527,9651.062,0.0018874155179338032,0.003658183385733771,0.0053179546488880255,0.006872126114634361,0.5231328392682021,1407.7278792216691
0.0195042666,0.975201,0.9510205509999999,0.9274430935110001,0.9044534644373,3.9012673389036,9852.872,0.0018878991400928138,0.0036591520773704275,0.005319408879357619,0.006874065433542555,0.5236266179473055,1416.9899350708506
0.0199106054,0.975189,0.950997203,0.927409022145,0.9044092680339,3.8995356299757,10065.941,0.001902866232791974,0.0036880229507252355,0.005361180131920029,0.006927790453031434,0.5217963863201945,1443.161307712717
0.0203169443,0.975182,0.95098355,0.927389050238,0.9043832988327,3.8985799889499,10272.445,0.0019027602309530578,0.0036878251034306673,0.0053609037642701664,0.006927448094054438,0.5219626372009223,1448.8706675152848
0.0207232832,0.9751749999999999,0.950969909,0.927369113419,0.9043573980299,3.897694502963,10474.987,0.0019057825182866512,0.0036937571791900276,0.0053696357114442735,0.006938872546907101,0.5215739773231401,1449.211422318213
0.0211296221,0.9751279999999999,0.950878608,0.927236090804,0.9041851184334999,3.9017521871303997,10682.036,0.0019989026018322194,0.0038737939756912925,0.005630702204679598,0.0072753834955772674,0.5565289962163069,1466.2602694889756
0.021535961,0.9751190000000001,0.950861057,0.927210420977,0.9041517456867999,3.9000759233938997,10888.379,0.0019992088024605808,0.003874399414951622,0.005631599785227379,0.007276566003899995,0.5569372636779393,1490.257971016824
0.0219422999,0.975104,0.950831812,0.92716765745,0.9040961625376,3.8984041855019,11087.351,0.00200129687682493,0.0038785128142506268,0.005637676449040978,0.007284544590531064,0.5572664521084607,1501.8977017445302
0.0223486388,0.975091,0.950806463,0.927130585981,0.9040479714795999,3.8967126755301,11295.744,0.0020021807430218932,0.003880263654787095,0.0056402769555630615,0.00728797708373919,0.5575907495695077,1508.4165329579562
0.0227549777,0.9750570000000001,0.950740523,0.927034668345,0.9039239452291,3.902444848542,11499.59,0.0020914409207828657,0.004052106532758456,0.005888405807933764,0.007606456406558551,0.6040918145409092,1516.5813466085106
0.0231613165,0.975038,0.950703524,0.926980631528,0.9038537933787,3.9011533100802,11705.446,0.0021040396818936295,0.004076695402262312,0.005924396774520958,0.007653281536376916,0.6048631125291194,1537.5096484259868
0.0235676554,0.975018,0.950664568,0.9269237224679999,0.9037798945808999,3.9001847290671,11919.541,0.0021147454097711653,0.004097623000182858,0.005955077380528857,0.007693260927686847,0.6051886320732952,1562.369985724026
0.0239739943,0.975001,0.950631435,0.926875290253,0.9037169648534,3.8988573949195997,12115.918,0.0021188413080003216,0.00410566603431896,0.005966921894315185,0.00770876435375269,0.6054835711468343,1571.249148022414
0.0243803332,0.9749869999999999,0.9506041390000001,0.926835375677,0.9036650834418,3.8973802439223,12323.61,0.002119746287725102,0.004107459454559454,0.005969586704443224,0.007712283043741383,0.6057390095390915,1585.9166262592246
0.0247866721,0.974975,0.950580745,0.926801170697,0.9036206282974999,3.8960585955704,12541.29,0.002121054896478137,0.0041100388208731185,0.0059733992637087075,0.007717291545130303,0.6059932313319019,1612.8571040045485
0.025193011,0.9749639999999999,0.950559296,0.9267698029739999,0.9035798520987001,3.8948309317526,12748.696,0.0021211325284392775,0.004110203739373898,0.005973660209751063,0.007717656394089037,0.6061973869068701,1632.0377614622885
0.0255993499,0.974951,0.950533941,0.926732713961,0.9035316268414999,3.8933670855984,12952.873,0.002119691508708784,0.004107397446961549,0.005969561505447892,0.007712335345962835,0.6064491540540002,1657.75364575712
0.0260056887,0.974934,0.950500806,0.9266842759080001,0.9034686857536,3.8915957791267997,13172.743,0.002122769452896423,0.004113448922546906,0.005978483898246175,0.007724027852138642,0.6068164810168615,1684.2998120310442
0.0264120276,0.9749030000000001,0.950440495,0.926596273373,0.9033545441779,3.8910119534236,13378.727,0.0021541195953872177,0.00417457346774644,0.006067863106428346,0.007840196359066253,0.607412988848066,1688.558530932044
0.0268183665,0.974893,0.950421015,0.926567813053,0.9033175836048999,3.8899583107698,13593.826,0.0021582884907280753,0.004182743276617999,0.006079870170423329,0.007855881274773097,0.6076855292869242,1695.5642275578275
0.0272247054,0.9748439999999999,0.9503258560000001,0.92642920917,0.9031381272582,3.8952454812215,13796.663,0.0022442594994119373,0.004348975174950573,0.006320941549239062,0.008166646285028362,0.6378493563755124,1704.346213492564
0.0276310443,0.974822,0.9502830360000001,0.926366701394,0.9030570178851,3.8943246216082996,14010.021,0.0022604038191051915,0.004380474820194078,0.006367034492077094,0.00822659672645855,0.6385764613384252,1716.4768263085452
0.0280373832,0.9747809999999999,0.9502034149999999,0.9262507323329999,0.9029068719561,3.8988904545001,14213.397,0.0023286179294726398,0.004512475623538372,0.006558613056233254,0.008473752912802815,0.6618094333100725,1727.1753837399365
0.0284437221,0.974764,0.950170296,0.926202340996,0.9028440218011,3.8970851740206,14416.516,0.0023336130248500313,0.0045222612218825875,0.00657298994274455,0.008492527162732036,0.6622836929978181,1749.202491165359
0.028850061,0.974739,0.950121561,0.9261310879289999,0.9027514211584,3.8944121540772,14631.382,0.0023341652313680164,0.004523376822038282,0.00657467812385883,0.008494795229712014,0.6627442983548012,1754.1983816085456
0.0292563998,0.974715,0.950074823,0.926062823847,0.9026627946083,3.8933321864965,14838.383,0.0023446262542827973,0.004543781669659369,0.006604527447715068,0.008533607039671497,0.6633466448749393,1762.506211750035
0.0296627387,0.974687,0.950020337,0.925983304013,0.9025596335334,3.8924733984505,15050.687,0.0023652960968186705,0.0045840844278298735,0.006663463097664814,0.00861021138490935,0.6642273641049106,1781.2035349908965
0.0300690776,0.9746630000000001,0.9499736169999999,0.925915092491,0.9024711093009,3.8908217375932,15261.82,0.0023788842111565913,0.004610592054976056,0.006702244948781335,0.008660644821109351,0.6645009514274973,1787.9805967107748
0.0304754165,0.9746549999999999,0.9499580150000001,0.9258922716329999,0.9024414383621,3.8896817375931,15474.677,0.0023773150036599396,0.004607529216864408,0.006697761411847647,0.008654810950977376,0.664671676757885,1803.804947592716
0.0308817554,0.974639,0.949926825,0.925846670825,0.9023821761734999,3.8880219618643,15686.99,0.0023770421387365767,0.004607009914111713,0.0066970205432029944,0.008653871904972195,0.664992529796965,1819.5123608074591
0.0312880943,0.9746079999999999,0.9498666060000001,0.925758935956,0.9022685537692999,3.8889903022597,15900.392,0.002420370672891705,0.004691117003177532,0.006819466462682189,0.008812323065400142,0.6671149960034991,1846.312804838148
0.0316944332,0.974588,0.949827644,0.925702009424,0.9021946210531,3.8868528973376,16111.789,0.0024248992012321207,0.004699982236379878,0.0068324819858632865,0.008829307766478521,0.6674936024801154,1864.6416462548368
0.032100772,0.974572,0.9497964640000001,0.9256564378540001,0.9021354158552999,3.8846064910108,16327.369,0.002426252810962356,0.004702652447368917,0.006836431857577911,0.008834500470113627,0.6677161022957271,1874.2742058294557
